,error_angle_mean,error_angle_median,error_angle_std,N,k,n,kappa_within_site,site_lat,outlier_rate,ignore_outliers,site_long
0,7.557205396284089,6.639715021741203,4.677386393221184,40,8,5,50,30,0.05,False,0
0,7.4826507770881445,6.63402343938688,4.571060193078176,45,9,5,50,30,0.05,False,0
0,7.398665412468083,6.4926425488629675,4.60392599679122,50,10,5,50,30,0.05,False,0
0,7.4589780964406645,6.616950102280306,4.594173807651223,55,11,5,50,30,0.05,False,0
0,7.408805081351946,6.479005266125327,4.640679545588162,60,12,5,50,30,0.05,False,0
0,7.425970094953166,6.520118710771136,4.664774318724684,65,13,5,50,30,0.05,False,0
0,7.385783507325353,6.532259119788137,4.646515865558916,70,14,5,50,30,0.05,False,0
0,7.240096223308118,6.4486897647016335,4.4386438185163755,75,15,5,50,30,0.05,False,0
0,7.272537609359813,6.417836052390058,4.421624185787864,80,16,5,50,30,0.05,False,0
0,7.190497944301807,6.300540431399234,4.538180837637645,85,17,5,50,30,0.05,False,0
0,7.121132212318681,6.308160030281776,4.40281469942364,90,18,5,50,30,0.05,False,0
0,7.284244954735242,6.421307278645315,4.547601071231901,95,19,5,50,30,0.05,False,0
0,7.1888024101188845,6.387255600214601,4.418760909047461,100,20,5,50,30,0.05,False,0
0,7.157548449729436,6.283079310514388,4.450398153088775,105,21,5,50,30,0.05,False,0
0,7.2537292085205545,6.312262859698784,4.589211141587188,110,22,5,50,30,0.05,False,0
0,7.088612353192207,6.2220796725400405,4.410360284065562,115,23,5,50,30,0.05,False,0
0,7.3066095783516865,6.401136005063407,4.560693136006031,120,24,5,50,30,0.05,False,0
0,7.268557452879103,6.508322668448535,4.404611546825629,125,25,5,50,30,0.05,False,0
0,7.182057391180504,6.3116215161944496,4.495216106873106,130,26,5,50,30,0.05,False,0
0,7.192490937852184,6.351179257368841,4.432620433741717,135,27,5,50,30,0.05,False,0
0,7.16334195806452,6.219798267321622,4.623109032337249,140,28,5,50,30,0.05,False,0
0,7.0666820455715955,6.230099443059039,4.447975833479239,145,29,5,50,30,0.05,False,0
0,7.116808306940791,6.240057516399801,4.438795308519781,150,30,5,50,30,0.05,False,0
0,7.121709262591347,6.264399710902794,4.4280214510045415,155,31,5,50,30,0.05,False,0
0,7.015619096286326,6.221194145317355,4.340903320274191,160,32,5,50,30,0.05,False,0
0,7.345314843929616,6.513941846363878,4.514092502638025,165,33,5,50,30,0.05,False,0
0,7.170009901279019,6.215750434750632,4.649309317875308,170,34,5,50,30,0.05,False,0
0,7.152245715009994,6.242764535739333,4.56385463684042,175,35,5,50,30,0.05,False,0
0,7.171435226747979,6.26700911802871,4.503642483802402,180,36,5,50,30,0.05,False,0
0,7.169333060566393,6.276940901953907,4.46986247564737,185,37,5,50,30,0.05,False,0
0,7.1448994031421496,6.244880762466643,4.386105652327828,190,38,5,50,30,0.05,False,0
0,7.011720304830927,6.230570328724575,4.398464048128583,195,39,5,50,30,0.05,False,0
0,9.582488549492817,8.4293920812379,5.990814381957365,6,1,6,50,30,0.05,False,0
0,9.019833193968902,8.139386984454298,5.513017952814052,12,2,6,50,30,0.05,False,0
0,8.03106008331117,7.193598373532296,4.772136571576907,18,3,6,50,30,0.05,False,0
0,7.6760120772708,6.893887093199126,4.584210112588642,24,4,6,50,30,0.05,False,0
0,7.400399935414678,6.662649528056491,4.429305753917956,30,5,6,50,30,0.05,False,0
0,7.207498367499235,6.461065368087979,4.280868633452447,36,6,6,50,30,0.05,False,0
0,7.052119073245969,6.289594939527056,4.261731743582246,42,7,6,50,30,0.05,False,0
0,7.064120557689679,6.316886166410846,4.285583448881686,48,8,6,50,30,0.05,False,0
0,6.910085576108253,6.171331143218502,4.0853168620326885,54,9,6,50,30,0.05,False,0
0,6.738416032784515,5.994718345397679,4.1167026435954295,60,10,6,50,30,0.05,False,0
0,6.8553488233687805,6.109690715076482,4.2372589516442565,66,11,6,50,30,0.05,False,0
0,6.6472483743034765,6.002401191855924,3.894992361850054,72,12,6,50,30,0.05,False,0
0,6.798857066189275,6.134816296845948,4.135593704740598,78,13,6,50,30,0.05,False,0
0,6.72861578513554,5.925762448198846,4.114514609443901,84,14,6,50,30,0.05,False,0
0,6.648742703407665,5.922431520067157,4.019405657150077,90,15,6,50,30,0.05,False,0
0,6.65746690959745,5.988396871955047,3.96449398837022,96,16,6,50,30,0.05,False,0
0,6.697290763066706,5.964645246673371,3.98792448359651,102,17,6,50,30,0.05,False,0
0,6.625696104234684,5.871163894441878,4.064470001131021,108,18,6,50,30,0.05,False,0
0,6.600679048319396,5.878120497905563,3.978546750498977,114,19,6,50,30,0.05,False,0
0,6.702947371533963,6.003406756510863,4.025731177938379,120,20,6,50,30,0.05,False,0
0,6.489223512424933,5.770690135822747,3.926258018737978,126,21,6,50,30,0.05,False,0
0,6.524373141868694,5.837863975313681,3.9977062110336417,132,22,6,50,30,0.05,False,0
0,6.6705373539050745,5.99437345210243,4.033932833014553,138,23,6,50,30,0.05,False,0
0,6.664297648745345,5.8965169075420505,4.067414513010037,144,24,6,50,30,0.05,False,0
0,6.6396512589188585,5.854534850923365,4.107158311219894,150,25,6,50,30,0.05,False,0
0,6.588193305013697,5.871201234357763,4.071521728656719,156,26,6,50,30,0.05,False,0
0,6.4700835110649955,5.728134461343352,3.883988583111965,162,27,6,50,30,0.05,False,0
0,6.5639530798322605,5.851244471566005,4.08779244101918,168,28,6,50,30,0.05,False,0
0,6.6173171998527325,5.82875325913632,4.030097214282755,174,29,6,50,30,0.05,False,0
0,6.526968272549174,5.79201194362809,4.01864262340058,180,30,6,50,30,0.05,False,0
0,6.6637329096857965,5.824866498937951,4.1295724586374165,186,31,6,50,30,0.05,False,0
0,6.514218791413372,5.8178051961514825,3.933617097089191,192,32,6,50,30,0.05,False,0
0,6.519714813826595,5.6701954234737855,4.061989435540514,198,33,6,50,30,0.05,False,0
0,8.695744070393772,7.77186083838474,5.311521000461848,7,1,7,50,30,0.05,False,0
0,8.26182926925248,7.303765182214477,5.011243145128126,14,2,7,50,30,0.05,False,0
0,7.334147945610828,6.690634159775371,4.2123835554433136,21,3,7,50,30,0.05,False,0
0,7.079534273961564,6.312329936565995,4.168011458951095,28,4,7,50,30,0.05,False,0
0,6.798730669191062,6.212036450804675,3.9129395025930003,35,5,7,50,30,0.05,False,0
0,6.617659506377407,5.9775040424044334,3.9155356203878586,42,6,7,50,30,0.05,False,0
0,6.586987886422661,5.888934854598887,3.847571423883769,49,7,7,50,30,0.05,False,0
0,6.532228901812249,6.003806684953304,3.7290735316472254,56,8,7,50,30,0.05,False,0
0,6.404187425730447,5.761195903602967,3.718353216891966,63,9,7,50,30,0.05,False,0
0,6.309633593898607,5.6313402929745635,3.703209548591857,70,10,7,50,30,0.05,False,0
0,6.3576028799430535,5.657371470564435,3.80963583920316,77,11,7,50,30,0.05,False,0
0,6.310545548781285,5.72345359425163,3.641747053910628,84,12,7,50,30,0.05,False,0
0,6.317499585250059,5.663491920951408,3.741305317505257,91,13,7,50,30,0.05,False,0
0,6.267276692672408,5.664323858908048,3.7246871737466245,98,14,7,50,30,0.05,False,0
0,6.188178095639596,5.58450467053337,3.6996109430722397,105,15,7,50,30,0.05,False,0
0,6.135587660035935,5.558753153369729,3.655997267371827,112,16,7,50,30,0.05,False,0
0,6.184817984789357,5.47542726581144,3.7525245841369332,119,17,7,50,30,0.05,False,0
0,6.064184785536848,5.434190749260708,3.599458880624684,126,18,7,50,30,0.05,False,0
0,6.150355477512616,5.550869826658179,3.617669419232831,133,19,7,50,30,0.05,False,0
0,6.293698277774001,5.589613115139777,3.8039644624015225,140,20,7,50,30,0.05,False,0
0,6.101680382921067,5.500748824780082,3.611165975819739,147,21,7,50,30,0.05,False,0
0,6.143363580326857,5.503715694199698,3.7373636448419814,154,22,7,50,30,0.05,False,0
0,6.031253435263631,5.41053241022064,3.5892003526522163,161,23,7,50,30,0.05,False,0
0,6.132880223045695,5.4781569604163565,3.7002075624443314,168,24,7,50,30,0.05,False,0
0,6.056359000307584,5.46094990948437,3.5599718300937697,175,25,7,50,30,0.05,False,0
0,6.138139896508612,5.558203967433002,3.6404549035719005,182,26,7,50,30,0.05,False,0
0,6.0620528681350105,5.402141620429298,3.6516161635320117,189,27,7,50,30,0.05,False,0
0,6.153010699357723,5.462860856947366,3.7691937934212194,196,28,7,50,30,0.05,False,0
0,8.20361082550861,7.284867413555013,4.974851385345479,8,1,8,50,30,0.05,False,0
0,7.743742401406771,6.932962079432642,4.595153371029905,16,2,8,50,30,0.05,False,0
0,7.0528199110244225,6.374766420440018,4.033834438347258,24,3,8,50,30,0.05,False,0
0,6.63097245285078,6.021416069618262,3.8851766975328013,32,4,8,50,30,0.05,False,0
0,6.373570965768927,5.790505252994407,3.7457525212968066,40,5,8,50,30,0.05,False,0
0,6.32440570478993,5.731855745069829,3.699374730804266,48,6,8,50,30,0.05,False,0
0,6.116536665322098,5.520807910702501,3.5185922832448298,56,7,8,50,30,0.05,False,0
0,6.116668122437588,5.459108742237582,3.61519224944661,64,8,8,50,30,0.05,False,0
0,6.011357553712936,5.489536108385231,3.4870248725433477,72,9,8,50,30,0.05,False,0
0,5.932632233564911,5.367269511300435,3.3972957941826696,80,10,8,50,30,0.05,False,0
0,5.940161476513822,5.336668936833476,3.488762553289811,88,11,8,50,30,0.05,False,0
0,5.855337887821555,5.348357734079471,3.293916153558869,96,12,8,50,30,0.05,False,0
0,5.964175322845229,5.406770637120246,3.453650950816668,104,13,8,50,30,0.05,False,0
0,5.855943112232046,5.27139229863775,3.4163763586761617,112,14,8,50,30,0.05,False,0
0,5.863822184817573,5.297423054332413,3.3895844853899795,120,15,8,50,30,0.05,False,0
0,5.782360597010808,5.197761576571608,3.37685447642443,128,16,8,50,30,0.05,False,0
0,5.775229427291193,5.230272282004009,3.3441117627787,136,17,8,50,30,0.05,False,0
0,5.78495198306822,5.151603712576453,3.4368238977743193,144,18,8,50,30,0.05,False,0
0,5.854333277221931,5.348893040901402,3.331679934843653,152,19,8,50,30,0.05,False,0
0,5.784885032928483,5.157599939573046,3.4534549999636783,160,20,8,50,30,0.05,False,0
0,5.774805532236043,5.211457148918861,3.343418403287272,168,21,8,50,30,0.05,False,0
0,5.661810537524732,5.049696092661456,3.346111910641361,176,22,8,50,30,0.05,False,0
0,5.8244556618486785,5.234808518536305,3.3754336015876687,184,23,8,50,30,0.05,False,0
0,5.7315786785785985,5.163734372408946,3.3858579353525684,192,24,8,50,30,0.05,False,0
0,7.752689375296798,6.973450434219892,4.5493098455855385,9,1,9,50,30,0.05,False,0
0,7.364069758735269,6.66682640219377,4.274087277006543,18,2,9,50,30,0.05,False,0
0,6.6778697412208405,6.060985126474058,3.820045722582323,27,3,9,50,30,0.05,False,0
0,6.319354660836726,5.786607139311961,3.5697179631463576,36,4,9,50,30,0.05,False,0
0,6.032224597624922,5.528009435183407,3.4449674164961515,45,5,9,50,30,0.05,False,0
0,5.907792826426364,5.431532335090367,3.2775766344557304,54,6,9,50,30,0.05,False,0
0,5.773363968312927,5.24485269002686,3.3208248053253198,63,7,9,50,30,0.05,False,0
0,5.706740134123092,5.2038960429221675,3.3043601380022363,72,8,9,50,30,0.05,False,0
0,5.612983327201039,5.1213527799851235,3.303982771331875,81,9,9,50,30,0.05,False,0
0,5.671561763555437,5.1543405162285225,3.2707485745513423,90,10,9,50,30,0.05,False,0
0,5.652698483326286,5.145058510462917,3.2417329456059027,99,11,9,50,30,0.05,False,0
0,5.541694358200406,4.969086644372474,3.205314185204677,108,12,9,50,30,0.05,False,0
0,5.542193399071317,4.963458001007339,3.265377982672235,117,13,9,50,30,0.05,False,0
0,5.473900494534253,4.923531012574905,3.1895777545352315,126,14,9,50,30,0.05,False,0
0,5.477566564904799,4.92251822100922,3.222077493752307,135,15,9,50,30,0.05,False,0
0,5.434319812199555,4.931119674223972,3.1796522807796235,144,16,9,50,30,0.05,False,0
0,5.518785447555524,4.966538802932256,3.1879234182101834,153,17,9,50,30,0.05,False,0
0,5.419890743189999,4.867261310065217,3.1764898367305108,162,18,9,50,30,0.05,False,0
0,5.447143220220525,4.946077622047305,3.187875445441987,171,19,9,50,30,0.05,False,0
0,5.465326108453924,4.921487586202645,3.186301262558454,180,20,9,50,30,0.05,False,0
0,5.510852441848001,4.9473751878355685,3.224078628798244,189,21,9,50,30,0.05,False,0
0,5.429187872786791,4.8397544240217485,3.2364593263123416,198,22,9,50,30,0.05,False,0
0,7.300275621026399,6.528921839732028,4.338966297213464,10,1,10,50,30,0.05,False,0
0,6.944112633387947,6.3253971462348275,4.037359246163222,20,2,10,50,30,0.05,False,0
0,6.369380214599945,5.875405994892169,3.5490218502002264,30,3,10,50,30,0.05,False,0
0,5.903899700075982,5.400017144659422,3.372507130212209,40,4,10,50,30,0.05,False,0
0,5.737936819927006,5.178232406272528,3.291386871273154,50,5,10,50,30,0.05,False,0
0,5.597678462238626,5.12333708486026,3.117934542611264,60,6,10,50,30,0.05,False,0
0,5.593257803657336,5.121709563409631,3.0582986489834645,70,7,10,50,30,0.05,False,0
0,5.429718989198879,4.95865555785408,3.0873973126424312,80,8,10,50,30,0.05,False,0
0,5.371372814563512,4.973354147411726,3.0314278828389227,90,9,10,50,30,0.05,False,0
0,5.32836711396317,4.896148701085487,3.0652904361193234,100,10,10,50,30,0.05,False,0
0,5.3697976523054045,4.877957674521014,3.064050294595407,110,11,10,50,30,0.05,False,0
0,5.273006785912977,4.772383225612785,3.0455925955105583,120,12,10,50,30,0.05,False,0
0,5.260675566093705,4.838898927492856,2.9921767434268682,130,13,10,50,30,0.05,False,0
0,5.274627199408544,4.729370343121175,3.0957941285121944,140,14,10,50,30,0.05,False,0
0,5.213152307465796,4.760410763025334,3.040423155161428,150,15,10,50,30,0.05,False,0
0,5.220412160238684,4.708910714225752,3.0282928654598043,160,16,10,50,30,0.05,False,0
0,5.2249425350902134,4.767625442901924,3.008950396035414,170,17,10,50,30,0.05,False,0
0,5.101633225509651,4.638933231077623,2.910869165825825,180,18,10,50,30,0.05,False,0
0,5.207950628731933,4.763167830302876,2.9746875132589374,190,19,10,50,30,0.05,False,0
0,7.022867740118794,6.343843847442237,4.031079349372798,11,1,11,50,30,0.05,False,0
0,6.64141273870443,6.071383175355159,3.794694396586768,22,2,11,50,30,0.05,False,0
0,6.030510187506398,5.61877429893282,3.2909981886530715,33,3,11,50,30,0.05,False,0
0,5.699640238848724,5.19966082743214,3.2242849768289736,44,4,11,50,30,0.05,False,0
0,5.4682014952368085,5.068850644321763,3.0376143951655137,55,5,11,50,30,0.05,False,0
0,5.330605988677765,4.874355881157982,2.966340487141334,66,6,11,50,30,0.05,False,0
0,5.299268995971699,4.854596791754318,2.9796311115379495,77,7,11,50,30,0.05,False,0
0,5.16836790561192,4.706493704796422,2.936192046846939,88,8,11,50,30,0.05,False,0
0,5.15093139936829,4.679698637469436,2.934008870149956,99,9,11,50,30,0.05,False,0
0,5.105124913561919,4.584364421776947,2.93124185516978,110,10,11,50,30,0.05,False,0
0,5.083666135966512,4.718654400512023,2.8306543899157828,121,11,11,50,30,0.05,False,0
0,4.9659071150473695,4.509953173470137,2.862935349904379,132,12,11,50,30,0.05,False,0
0,5.002765435651943,4.570391841788812,2.8314273794395612,143,13,11,50,30,0.05,False,0
0,5.0834058531785935,4.644139675653477,2.8837228257135705,154,14,11,50,30,0.05,False,0
0,4.926075632316965,4.504510028353295,2.7779302142722626,165,15,11,50,30,0.05,False,0
0,5.0297697230358605,4.585105015604476,2.8191923645556036,176,16,11,50,30,0.05,False,0
0,4.964654682178078,4.571760024414644,2.8486302691919647,187,17,11,50,30,0.05,False,0
0,4.973728809488944,4.517670764312861,2.8427014070391334,198,18,11,50,30,0.05,False,0
0,6.68671816435814,6.0607649169552005,3.8864354475124654,12,1,12,50,30,0.05,False,0
0,6.387244101803887,5.84665316528389,3.645159609742991,24,2,12,50,30,0.05,False,0
0,5.713786998689794,5.232337867127129,3.1977052743301027,36,3,12,50,30,0.05,False,0
0,5.4180406779682855,4.859596893763317,3.0712375177491427,48,4,12,50,30,0.05,False,0
0,5.21756767948733,4.7581992151000065,2.9733580100816295,60,5,12,50,30,0.05,False,0
0,4.996399902424071,4.6351254549689,2.7871964506973805,72,6,12,50,30,0.05,False,0
0,5.064626188878912,4.687895303667531,2.7970873675876944,84,7,12,50,30,0.05,False,0
0,5.020012447391585,4.603461062937434,2.8139375766651527,96,8,12,50,30,0.05,False,0
0,4.9857787025834766,4.565183974313932,2.7316018176825794,108,9,12,50,30,0.05,False,0
0,4.925025019331652,4.524730594548515,2.7152515910819432,120,10,12,50,30,0.05,False,0
0,4.86966255421301,4.480218009050937,2.6917206299154013,132,11,12,50,30,0.05,False,0
0,4.812764562909517,4.352670885709294,2.6850621056078197,144,12,12,50,30,0.05,False,0
0,4.84009751627293,4.4171171946468775,2.7271832050459093,156,13,12,50,30,0.05,False,0
0,4.7729973063634406,4.343166326114208,2.710053430272173,168,14,12,50,30,0.05,False,0
0,4.77007893954593,4.3195904842396615,2.744109239677413,180,15,12,50,30,0.05,False,0
0,4.802573016261789,4.400541946419423,2.6996453078554214,192,16,12,50,30,0.05,False,0
0,6.318029251132921,5.693565920744369,3.7022594369078075,13,1,13,50,30,0.05,False,0
0,6.072645790183004,5.608280944357439,3.4282302318490627,26,2,13,50,30,0.05,False,0
0,5.50196495734202,5.053111524064313,3.0090878130955443,39,3,13,50,30,0.05,False,0
0,5.253025233566974,4.849709536043875,2.8884649795656894,52,4,13,50,30,0.05,False,0
0,4.977243450422197,4.585575901861269,2.773207547462426,65,5,13,50,30,0.05,False,0
0,4.901762779733153,4.4273895111874495,2.757161998892528,78,6,13,50,30,0.05,False,0
0,4.8421292924945565,4.433117096856009,2.7089671176887347,91,7,13,50,30,0.05,False,0
0,4.68041337418567,4.26120930745477,2.6201219384756036,104,8,13,50,30,0.05,False,0
0,4.703678580345815,4.361409115051636,2.615175477329992,117,9,13,50,30,0.05,False,0
0,4.686426090601467,4.3041384535501805,2.6450274956124975,130,10,13,50,30,0.05,False,0
0,4.71383013092619,4.347952789721596,2.626681242665367,143,11,13,50,30,0.05,False,0
0,4.738319296018206,4.355770860809066,2.6661684867909896,156,12,13,50,30,0.05,False,0
0,4.711642087043816,4.360664642630972,2.615676719105801,169,13,13,50,30,0.05,False,0
0,4.716143410913068,4.339792483963862,2.6490074934259065,182,14,13,50,30,0.05,False,0
0,4.61534446001911,4.242353925067249,2.6115995096881934,195,15,13,50,30,0.05,False,0
0,6.129318064323878,5.682127790682067,3.38193005286714,14,1,14,50,30,0.05,False,0
0,5.912237625769705,5.336578915001056,3.4115187810620644,28,2,14,50,30,0.05,False,0
0,5.3357577784225345,4.930475414100179,2.9973321227653686,42,3,14,50,30,0.05,False,0
0,4.934301658579521,4.555142177978652,2.7560581420868555,56,4,14,50,30,0.05,False,0
0,4.797924870043138,4.410753401338155,2.6582829830941757,70,5,14,50,30,0.05,False,0
0,4.750843266782045,4.400595421147969,2.566431124548684,84,6,14,50,30,0.05,False,0
0,4.60491468669135,4.244520606534245,2.5669011658266325,98,7,14,50,30,0.05,False,0
0,4.70603184117803,4.358856487945346,2.5834874979903013,112,8,14,50,30,0.05,False,0
0,4.587360299892756,4.221917606417165,2.5834299491194015,126,9,14,50,30,0.05,False,0
0,4.530462240660226,4.1617928720343755,2.5332413938664753,140,10,14,50,30,0.05,False,0
0,4.5444894975097485,4.195335185666018,2.524025603550781,154,11,14,50,30,0.05,False,0
0,4.4216791958589985,4.025840744611465,2.5068878848657437,168,12,14,50,30,0.05,False,0
0,4.469972544473279,4.1063847187735405,2.4777477518263598,182,13,14,50,30,0.05,False,0
0,4.458952609499324,4.152730039540884,2.467127201183156,196,14,14,50,30,0.05,False,0
0,6.027940712140522,5.520275715876103,3.399923845916319,15,1,15,50,30,0.05,False,0
0,5.68139077379026,5.260994820885223,3.1930874252590296,30,2,15,50,30,0.05,False,0
0,5.114246295772089,4.691199334873559,2.8480452834940686,45,3,15,50,30,0.05,False,0
0,4.850186504674363,4.439962353648177,2.694026011972433,60,4,15,50,30,0.05,False,0
0,4.698346548937425,4.325047775980785,2.60213046957844,75,5,15,50,30,0.05,False,0
0,4.625948975088074,4.2528980113571535,2.550441448125313,90,6,15,50,30,0.05,False,0
0,4.450632108930053,4.073086158483719,2.4882970211869875,105,7,15,50,30,0.05,False,0
0,4.464313814254141,4.057574408921752,2.536683687734076,120,8,15,50,30,0.05,False,0
0,4.4633282956440725,4.121119991536709,2.443268429099321,135,9,15,50,30,0.05,False,0
0,4.445285892541178,4.068031676800963,2.5138312250069212,150,10,15,50,30,0.05,False,0
0,4.328063255916893,3.9998680860700446,2.382441085796348,165,11,15,50,30,0.05,False,0
0,4.443857169954514,4.109751877758704,2.4589048565661606,180,12,15,50,30,0.05,False,0
0,4.299336015306952,3.945643003022049,2.4265822835442457,195,13,15,50,30,0.05,False,0
0,5.788665042150038,5.2721986223398005,3.285717560655442,16,1,16,50,30,0.05,False,0
0,5.463451594798436,4.986598223801423,3.0570993632017993,32,2,16,50,30,0.05,False,0
0,5.008541174385618,4.637341647350539,2.760721728182028,48,3,16,50,30,0.05,False,0
0,4.7001442096896575,4.341355241066275,2.5283972291770054,64,4,16,50,30,0.05,False,0
0,4.519587176615517,4.187018489083918,2.4742702101818463,80,5,16,50,30,0.05,False,0
0,4.415276088209468,4.093957832072753,2.429427724912403,96,6,16,50,30,0.05,False,0
0,4.408795836423166,4.0821981273262935,2.419496145166078,112,7,16,50,30,0.05,False,0
0,4.359583243405048,4.031658707769338,2.448654420622062,128,8,16,50,30,0.05,False,0
0,4.202402734879874,3.895317785714127,2.3237674518808857,144,9,16,50,30,0.05,False,0
0,4.247270408334419,3.9325006898066164,2.3610936721351803,160,10,16,50,30,0.05,False,0
0,4.226620272276458,3.907263126084146,2.2904821389024153,176,11,16,50,30,0.05,False,0
0,4.287877129705419,3.978296030029199,2.3318667686053223,192,12,16,50,30,0.05,False,0
0,5.569571197665286,5.124718083900838,3.1234679946336144,17,1,17,50,30,0.05,False,0
0,5.368852982202884,4.901539186875887,3.017190960628225,34,2,17,50,30,0.05,False,0
0,4.76993522387694,4.432944771214437,2.613386780060449,51,3,17,50,30,0.05,False,0
0,4.583225698680235,4.2070734495701885,2.5467713505445233,68,4,17,50,30,0.05,False,0
0,4.398622924392886,4.044847397038858,2.3948617168439714,85,5,17,50,30,0.05,False,0
0,4.330972244065466,3.996814864209881,2.3795776529331936,102,6,17,50,30,0.05,False,0
0,4.223519204164857,3.88062875805835,2.3499654942385337,119,7,17,50,30,0.05,False,0
0,4.227266953095221,3.940858355211752,2.3238561393771824,136,8,17,50,30,0.05,False,0
0,4.1323380465453905,3.7836959959544245,2.2853707759481434,153,9,17,50,30,0.05,False,0
0,4.1190358314087545,3.777210241634208,2.2696828145632115,170,10,17,50,30,0.05,False,0
0,4.183232353765404,3.931203189146565,2.2608367722797458,187,11,17,50,30,0.05,False,0
0,5.485564756750136,5.0530399030186,2.9914194737342727,18,1,18,50,30,0.05,False,0
0,5.28987476838281,4.888728804767034,2.9078332523067028,36,2,18,50,30,0.05,False,0
0,4.6653270103313424,4.362582697571455,2.4778570138673195,54,3,18,50,30,0.05,False,0
0,4.447360037002969,4.14023062773969,2.4437945164886314,72,4,18,50,30,0.05,False,0
0,4.2616169074756876,3.986564516628917,2.3221599037121825,90,5,18,50,30,0.05,False,0
0,4.240642221226842,3.879826248893991,2.339990191730872,108,6,18,50,30,0.05,False,0
0,4.156563592335377,3.8254305005272755,2.311475807720163,126,7,18,50,30,0.05,False,0
0,4.0798333816554795,3.713201691678975,2.291735452120937,144,8,18,50,30,0.05,False,0
0,4.088803730883762,3.7948508980492406,2.2720636897869833,162,9,18,50,30,0.05,False,0
0,4.025085029701633,3.6608225698284613,2.262256763203966,180,10,18,50,30,0.05,False,0
0,4.005701960002813,3.6371729105780446,2.231890051123806,198,11,18,50,30,0.05,False,0
0,5.280863641513304,4.807609454020593,3.0330399774563683,19,1,19,50,30,0.05,False,0
0,5.101572269748176,4.672909765949136,2.797456121107825,38,2,19,50,30,0.05,False,0
0,4.537965261895633,4.214494770066317,2.4730864692621504,57,3,19,50,30,0.05,False,0
0,4.3597163945792,4.04375044110202,2.348939853605152,76,4,19,50,30,0.05,False,0
0,4.2092976463871326,3.91553558890147,2.299920001142309,95,5,19,50,30,0.05,False,0
0,4.075148013291642,3.8072342894713955,2.219082613913824,114,6,19,50,30,0.05,False,0
0,4.047526921950269,3.7502308161432225,2.2358066452428726,133,7,19,50,30,0.05,False,0
0,4.046924170887849,3.74149529285544,2.1953753619979604,152,8,19,50,30,0.05,False,0
0,3.9623388525107557,3.6800323159142394,2.156337001574572,171,9,19,50,30,0.05,False,0
0,3.8845795325210575,3.6180993073522885,2.0886044004374438,190,10,19,50,30,0.05,False,0
0,5.1122254290010325,4.6847686716829955,2.8524180624845448,20,1,20,50,30,0.05,False,0
0,4.982167012205029,4.634050447471964,2.7379172236005993,40,2,20,50,30,0.05,False,0
0,4.343731174262546,4.028446604564579,2.394491120612608,60,3,20,50,30,0.05,False,0
0,4.225368611201132,3.935792322371128,2.300763165602333,80,4,20,50,30,0.05,False,0
0,4.1627299628300385,3.8640832218735497,2.281512586910291,100,5,20,50,30,0.05,False,0
0,4.033516103689291,3.7462637665897702,2.158736494668581,120,6,20,50,30,0.05,False,0
0,3.948452609278158,3.634247606747131,2.138715841794726,140,7,20,50,30,0.05,False,0
0,3.8149219114753596,3.539818805138502,2.0751262685913283,160,8,20,50,30,0.05,False,0
0,3.877909524105198,3.577578215848405,2.1182973572947885,180,9,20,50,30,0.05,False,0
