,,error_angle_mean,error_angle_median,error_angle_25,error_angle_75,error_angle_95,error_angle_std,error_angle_S2,error_vgp_scatter,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers,total_simulations
77,0,3.157938552745058,2.946114748318493,1.8899405400468332,4.202909035461925,6.194306170762266,1.6714229859338525,12.765671969862003,2.2073949503886277,100,20,5,50,30.0,0.0,0.36,G,,True,5000
78,0,1.7970916784939392,1.6982632807771196,1.0883642822234592,2.3811587440504987,3.511869662145111,0.9377768162199658,4.108787972880411,3.4522606555143467,100,100,1,50,30.0,0.0,0.12,G,,vandamme,5000
79,0,9.821990992831978,8.956698535878942,5.544604975042041,12.997487204429095,20.540977921712024,5.69687011745271,128.9193453325711,26.98770460948833,100,20,5,50,30.0,0.0,0.52,G,,False,5000
80,0,4.829383244754826,4.487605936566396,2.86897745233016,6.413022157947356,9.55314904808464,2.6106006832587307,30.136815404964118,6.129522821168355,100,20,5,50,30.0,0.0,0.28,G,,vandamme,5000
81,0,5.9334072731508885,5.4718521614946525,3.4559217535794957,7.802940802750321,12.154004562604806,3.3111892043841293,46.167103021520425,54.43082975193957,100,100,1,50,30.0,0.0,0.46,G,,False,5000
82,0,4.734587648663092,3.853248201873164,2.379002348937668,6.108558209374717,11.499292134831808,3.5063833880464195,34.70858572194819,21.47561639629183,100,100,1,50,30.0,0.0,0.58,G,,vandamme,5000
83,0,3.2607855735131257,3.049627827131971,1.9332869273481137,4.342719715337211,6.32770667278757,1.7247133860739006,13.606763893281002,2.27450317102728,100,20,5,50,30.0,0.0,0.38,G,,True,5000
84,0,1.9642645218004429,1.844701939024631,1.1997316285505946,2.6106346614204234,3.785683049212244,1.024455811121775,4.90763491860331,2.8359650401686367,100,100,1,50,30.0,0.0,0.26,G,,vandamme,5000
85,0,2.168110919112643,2.0240510991978056,1.3141839990772226,2.8744562416657864,4.2713784130014,1.139366798359476,5.998602027439152,1.9935062814921503,100,100,1,50,30.0,0.0,0.34,G,,True,5000
86,0,2.027686920723733,1.9056590942280778,1.2176979103390657,2.6916193016547574,4.016426309545533,1.0817857857815187,5.281540682695768,2.971283221957078,100,100,1,50,30.0,0.0,0.24,G,,True,5000
87,0,5.274893239174647,4.840747813904827,3.0967960268285175,6.980821393630308,10.62195328361047,2.9212468124025768,36.356474887074825,6.276125853605772,100,20,5,50,30.0,0.0,0.32,G,,vandamme,5000
