,error_angle_mean,error_angle_median,error_angle_std,N,k,n,kappa_within_site,site_lat,outlier_rate,ignore_outliers,site_long
0,2.6735179578440773,2.5096142139036957,1.4056809249651172,50,1,50,77.4263682681127,30,0.0,False,0
0,5.211015340052396,4.629273498884686,3.059432288618264,50,5,10,77.4263682681127,30,0.0,True,0
0,3.122686802562693,2.9247349160380836,1.6835609006320342,50,1,50,77.4263682681127,30,0.05,False,0
0,5.183090852465282,4.713039908555892,2.9278535309244695,50,5,10,77.4263682681127,30,0.05,True,0
0,3.5950403658814873,3.3619113505957614,1.9517069952806991,50,1,50,77.4263682681127,30,0.1,False,0
0,5.203316293996266,4.728849995162783,2.9369493126024704,50,5,10,77.4263682681127,30,0.1,True,0
0,4.684594107041512,4.32740582561609,2.545141747125754,50,1,50,77.4263682681127,30,0.2,False,0
0,5.245524747098052,4.781264631819688,3.047741591968524,50,5,10,77.4263682681127,30,0.2,True,0
0,2.648592491163221,2.4464684104727183,1.419907311876243,50,1,50,129.1549665014884,30,0.0,False,0
0,5.138583781068581,4.671219043368659,2.987487895371996,50,5,10,129.1549665014884,30,0.0,True,0
0,3.050670034716111,2.8460117723034273,1.625242391866565,50,1,50,129.1549665014884,30,0.05,False,0
0,5.171192298457035,4.69035963780027,2.9730860034702027,50,5,10,129.1549665014884,30,0.05,True,0
0,3.4428508393492234,3.2080824870389932,1.8632621437380177,50,1,50,129.1549665014884,30,0.1,False,0
0,5.11556388228899,4.684078859258392,2.9366607384558625,50,5,10,129.1549665014884,30,0.1,True,0
0,4.551016929347606,4.18814293288704,2.465930246720643,50,1,50,129.1549665014884,30,0.2,False,0
0,5.189213253077391,4.707867146671845,2.9563366481037745,50,5,10,129.1549665014884,30,0.2,True,0
0,2.5475712228717415,2.3799120979191457,1.3515667108646159,50,1,50,215.44346900318823,30,0.0,False,0
0,5.120077100462455,4.654030371554356,2.9225418776399943,50,5,10,215.44346900318823,30,0.0,True,0
0,2.9765204789577258,2.7936970047634446,1.584722242313959,50,1,50,215.44346900318823,30,0.05,False,0
0,5.103935251265789,4.619066796769886,2.8954402662093184,50,5,10,215.44346900318823,30,0.05,True,0
0,3.428983209520831,3.1531048621664652,1.8608963940849796,50,1,50,215.44346900318823,30,0.1,False,0
0,5.163775688503653,4.721883144164082,2.998803917781966,50,5,10,215.44346900318823,30,0.1,True,0
0,4.411549798935233,4.111417013310692,2.3356697572177705,50,1,50,215.44346900318823,30,0.2,False,0
0,5.115440741797256,4.607821204391719,2.932001034715428,50,5,10,215.44346900318823,30,0.2,True,0
0,2.5004759216429413,2.331037369497494,1.3206737010491738,50,1,50,359.38136638046257,30,0.0,False,0
0,5.165105485883688,4.71345436965094,2.9250235193602805,50,5,10,359.38136638046257,30,0.0,True,0
0,2.9491174289433646,2.767730489570198,1.601375605690406,50,1,50,359.38136638046257,30,0.05,False,0
0,5.036671708053964,4.587810640867538,2.892249914944007,50,5,10,359.38136638046257,30,0.05,True,0
0,3.3781570643534016,3.1297101734566937,1.8506193313725525,50,1,50,359.38136638046257,30,0.1,False,0
0,4.9686573090422455,4.469990248857478,2.884722782294954,50,5,10,359.38136638046257,30,0.1,True,0
0,4.477948141014842,4.157817757374744,2.388020348578263,50,1,50,359.38136638046257,30,0.2,False,0
0,5.0641357908943165,4.554592458897368,2.9248766096346674,50,5,10,359.38136638046257,30,0.2,True,0
0,2.5073116359828864,2.358769336598357,1.3282773970965116,50,1,50,599.4842503189409,30,0.0,False,0
0,5.042800335566412,4.57915527819344,2.956430583114817,50,5,10,599.4842503189409,30,0.0,True,0
0,2.9514576987298886,2.7578571896936594,1.5582701941014039,50,1,50,599.4842503189409,30,0.05,False,0
0,4.970912352591518,4.551061818973643,2.8163948956177434,50,5,10,599.4842503189409,30,0.05,True,0
0,3.4020198319831936,3.1475528853155055,1.8222317856167594,50,1,50,599.4842503189409,30,0.1,False,0
0,5.174415335044609,4.722560352094376,2.94976395406593,50,5,10,599.4842503189409,30,0.1,True,0
0,4.399993359243579,4.049100930682492,2.3997404188985736,50,1,50,599.4842503189409,30,0.2,False,0
0,5.075224851360361,4.605507658439315,2.9558706327543867,50,5,10,599.4842503189409,30,0.2,True,0
0,2.518407603159826,2.3264968175628766,1.3473828241912287,50,1,50,1000.0,30,0.0,False,0
0,5.014860545907488,4.555982696154729,2.9326167930730986,50,5,10,1000.0,30,0.0,True,0
0,2.917707539123398,2.773643189897946,1.5679508719760638,50,1,50,1000.0,30,0.05,False,0
0,5.102238868460207,4.627278209600732,2.9766039853317725,50,5,10,1000.0,30,0.05,True,0
0,3.37797987935957,3.0884246726485145,1.8568272273137219,50,1,50,1000.0,30,0.1,False,0
0,4.91901505697369,4.458783151357949,2.883092171907332,50,5,10,1000.0,30,0.1,True,0
0,4.319854675926498,4.0090958063566475,2.365552243953642,50,1,50,1000.0,30,0.2,False,0
0,5.112177260930703,4.656816005566313,2.9362759441382025,50,5,10,1000.0,30,0.2,True,0
0,5.233891205434509,4.922839937589167,2.826120864307674,50,1,50,10.0,40,0.0,False,0
0,7.035718073167547,6.505874275717311,3.8495686878814053,50,5,10,10.0,40,0.0,True,0
0,5.650669823637983,5.247716839710165,3.087216038977118,50,1,50,10.0,40,0.05,False,0
0,7.133095357722348,6.555367376349338,3.839378911061982,50,5,10,10.0,40,0.05,True,0
0,6.18169908514521,5.763985186219742,3.2960940106807763,50,1,50,10.0,40,0.1,False,0
0,7.328434684254995,6.791489821555196,3.866122116539876,50,5,10,10.0,40,0.1,True,0
0,7.264015563714257,6.795922916104466,3.9185027945580306,50,1,50,10.0,40,0.2,False,0
0,7.615300968440278,7.156718537435545,4.081825016739094,50,5,10,10.0,40,0.2,True,0
0,4.2816222810522975,3.9864729802520813,2.2584000720858417,50,1,50,16.68100537200059,40,0.0,False,0
0,6.411690005954963,5.892713888153317,3.5002933635183062,50,5,10,16.68100537200059,40,0.0,True,0
0,4.671689250427111,4.375945941430771,2.472556279997748,50,1,50,16.68100537200059,40,0.05,False,0
0,6.452139263857946,6.039551464413513,3.475417909453253,50,5,10,16.68100537200059,40,0.05,True,0
0,5.202328313878641,4.856535264798374,2.765143795928813,50,1,50,16.68100537200059,40,0.1,False,0
0,6.594422667742055,6.142927555791452,3.555824923728502,50,5,10,16.68100537200059,40,0.1,True,0
0,6.220065199353071,5.852824834586492,3.320509110850267,50,1,50,16.68100537200059,40,0.2,False,0
0,6.84085482386502,6.4013451184278765,3.6649176823524527,50,5,10,16.68100537200059,40,0.2,True,0
0,3.5726539337203103,3.3580502406668913,1.8944665037016875,50,1,50,27.825594022071243,40,0.0,False,0
0,6.0214145639559495,5.587147061166554,3.2507479234022933,50,5,10,27.825594022071243,40,0.0,True,0
0,4.026131940084689,3.7621894499292523,2.185676329842427,50,1,50,27.825594022071243,40,0.05,False,0
0,6.125523674921726,5.606078376157143,3.376565405067998,50,5,10,27.825594022071243,40,0.05,True,0
0,4.543396117194283,4.222377098132206,2.4495724892174517,50,1,50,27.825594022071243,40,0.1,False,0
0,6.131717667058062,5.6399713690100555,3.395421684842219,50,5,10,27.825594022071243,40,0.1,True,0
0,5.490606166487018,5.059528714856889,3.024769699706888,50,1,50,27.825594022071243,40,0.2,False,0
0,6.202311779721822,5.711968283100909,3.4204334635230764,50,5,10,27.825594022071243,40,0.2,True,0
0,3.187389738091356,2.9834341745274457,1.6822660855451177,50,1,50,46.41588833612777,40,0.0,False,0
0,5.817864217513735,5.360489337098265,3.217912137931225,50,5,10,46.41588833612777,40,0.0,True,0
0,3.57533714107408,3.288149671980655,1.882951505944375,50,1,50,46.41588833612777,40,0.05,False,0
0,5.846621700629424,5.407815119475401,3.2713405575052548,50,5,10,46.41588833612777,40,0.05,True,0
0,4.088318556890826,3.807263521531368,2.1664234193056346,50,1,50,46.41588833612777,40,0.1,False,0
0,5.923067069800518,5.450608160550317,3.2987044952488054,50,5,10,46.41588833612777,40,0.1,True,0
0,5.172720962520232,4.815605409961513,2.8022632884015017,50,1,50,46.41588833612777,40,0.2,False,0
0,5.8499065620326665,5.361146020760927,3.3006141376070364,50,5,10,46.41588833612777,40,0.2,True,0
0,2.9310845124172302,2.740765077478258,1.5722613660779432,50,1,50,77.4263682681127,40,0.0,False,0
0,5.669570482366085,5.17868107704993,3.1799968305521324,50,5,10,77.4263682681127,40,0.0,True,0
0,3.405817740082985,3.1780431119114354,1.808793373678425,50,1,50,77.4263682681127,40,0.05,False,0
0,5.591642448325995,5.0761804688374,3.170013951949553,50,5,10,77.4263682681127,40,0.05,True,0
0,3.8428294566529395,3.551856317833945,2.0620720780893182,50,1,50,77.4263682681127,40,0.1,False,0
0,5.691642373753565,5.230384034079506,3.204022736416941,50,5,10,77.4263682681127,40,0.1,True,0
0,4.904642595516361,4.520986057339563,2.6566737725327174,50,1,50,77.4263682681127,40,0.2,False,0
0,5.780438384260651,5.268174050733201,3.204587431439958,50,5,10,77.4263682681127,40,0.2,True,0
0,2.801496817030877,2.647358775488165,1.463083225068677,50,1,50,129.1549665014884,40,0.0,False,0
0,5.638850811402308,5.220837298646259,3.1172408545667025,50,5,10,129.1549665014884,40,0.0,True,0
0,3.2560017414358673,3.02859514747837,1.7349884786466125,50,1,50,129.1549665014884,40,0.05,False,0
0,5.590286050361346,5.087393988482049,3.16593570965346,50,5,10,129.1549665014884,40,0.05,True,0
0,3.681801295613178,3.4476669419844796,1.98216086860476,50,1,50,129.1549665014884,40,0.1,False,0
0,5.559181254692472,5.129742734132357,3.1076617640399533,50,5,10,129.1549665014884,40,0.1,True,0
0,4.7110038800098115,4.2711646985932035,2.595846912724266,50,1,50,129.1549665014884,40,0.2,False,0
0,5.603398801845029,5.231779585716126,3.1166596263354,50,5,10,129.1549665014884,40,0.2,True,0
0,2.7287956455911235,2.5683109461192046,1.438809534585927,50,1,50,215.44346900318823,40,0.0,False,0
0,5.483657861233086,5.00484918625132,3.091033350434514,50,5,10,215.44346900318823,40,0.0,True,0
0,3.1818981745328028,2.969304513757436,1.6626722516525063,50,1,50,215.44346900318823,40,0.05,False,0
0,5.545910202580241,5.04879580246493,3.10005078810468,50,5,10,215.44346900318823,40,0.05,True,0
0,3.543241016578826,3.297512095446308,1.9068386640097466,50,1,50,215.44346900318823,40,0.1,False,0
0,5.5866222144117055,5.156151579803812,3.0963728211486155,50,5,10,215.44346900318823,40,0.1,True,0
0,4.756462027661199,4.384785932383252,2.540360934014966,50,1,50,215.44346900318823,40,0.2,False,0
0,5.53524430703208,5.108372681184271,3.093295215226619,50,5,10,215.44346900318823,40,0.2,True,0
0,2.6964294231774795,2.4886627557378347,1.460963858398897,50,1,50,359.38136638046257,40,0.0,False,0
0,5.492332556641772,5.041388103787185,3.13517719890624,50,5,10,359.38136638046257,40,0.0,True,0
0,3.0883181146981693,2.858085527209319,1.6686301514915578,50,1,50,359.38136638046257,40,0.05,False,0
0,5.527783185460094,5.104142352080572,3.0709783348208326,50,5,10,359.38136638046257,40,0.05,True,0
0,3.5743538068497074,3.307568856943277,1.9245904749008507,50,1,50,359.38136638046257,40,0.1,False,0
0,5.538987075943731,5.019156955401321,3.1248318478105963,50,5,10,359.38136638046257,40,0.1,True,0
0,4.633574246101385,4.344350663595051,2.508884593803427,50,1,50,359.38136638046257,40,0.2,False,0
0,5.483405182477819,5.015907815426353,3.079755033739221,50,5,10,359.38136638046257,40,0.2,True,0
0,2.63537853009851,2.4609688716818425,1.382088638909281,50,1,50,599.4842503189409,40,0.0,False,0
0,5.575947277428777,5.087585428872636,3.1286126010121658,50,5,10,599.4842503189409,40,0.0,True,0
0,3.087801023363872,2.9030887249303987,1.6284429385668076,50,1,50,599.4842503189409,40,0.05,False,0
0,5.451665688399808,5.033884861169902,3.025974168546904,50,5,10,599.4842503189409,40,0.05,True,0
0,3.554344632325416,3.302924194432272,1.8949701052249714,50,1,50,599.4842503189409,40,0.1,False,0
0,5.532740235570025,5.030989061143558,3.135325462688748,50,5,10,599.4842503189409,40,0.1,True,0
0,4.5739385096734,4.232437130120964,2.518391217743065,50,1,50,599.4842503189409,40,0.2,False,0
0,5.551718265396594,5.008667036135442,3.1628060802246596,50,5,10,599.4842503189409,40,0.2,True,0
0,2.641127641110503,2.4954139690661847,1.3932571832639409,50,1,50,1000.0,40,0.0,False,0
0,5.470146059059174,5.011823057819882,3.0361432722814694,50,5,10,1000.0,40,0.0,True,0
0,3.070552523615512,2.8562040421644994,1.6440780889325608,50,1,50,1000.0,40,0.05,False,0
0,5.39761205914108,4.886606590831427,3.120444854089438,50,5,10,1000.0,40,0.05,True,0
0,3.5417059984532373,3.2415142414022284,1.9154827792737206,50,1,50,1000.0,40,0.1,False,0
0,5.452108291752494,4.979873068988397,3.05520455969173,50,5,10,1000.0,40,0.1,True,0
0,4.703848416442673,4.358444639452358,2.511670604345761,50,1,50,1000.0,40,0.2,False,0
0,5.445809205549866,4.916860420219571,3.084824199319785,50,5,10,1000.0,40,0.2,True,0
0,5.8435945875457875,5.455437495086954,3.071174235451501,50,1,50,10.0,50,0.0,False,0
0,7.671320889725915,7.178435641476376,4.08041611318585,50,5,10,10.0,50,0.0,True,0
0,6.318623333062181,5.890229611366628,3.367080187443357,50,1,50,10.0,50,0.05,False,0
0,7.90939244611577,7.361356898303697,4.272038786091779,50,5,10,10.0,50,0.05,True,0
0,6.797665000323194,6.309256256065261,3.634895116799775,50,1,50,10.0,50,0.1,False,0
0,7.967517573639152,7.465497748309986,4.279892853618302,50,5,10,10.0,50,0.1,True,0
0,7.923566734060205,7.371454563981267,4.266466877722378,50,1,50,10.0,50,0.2,False,0
0,8.300264956506858,7.750982460541735,4.36224256895493,50,5,10,10.0,50,0.2,True,0
0,4.667009618466797,4.422047649953896,2.4511783580741153,50,1,50,16.68100537200059,50,0.0,False,0
0,7.0036613727735535,6.447084862596334,3.8089693488952525,50,5,10,16.68100537200059,50,0.0,True,0
0,5.133545518932606,4.788439770954099,2.7561126881857847,50,1,50,16.68100537200059,50,0.05,False,0
0,7.1557187386971615,6.629933891463999,3.926955080654465,50,5,10,16.68100537200059,50,0.05,True,0
0,5.603312292664054,5.166813798443549,2.9667124681618846,50,1,50,16.68100537200059,50,0.1,False,0
0,7.142217952347897,6.665448244850538,3.926272083869356,50,5,10,16.68100537200059,50,0.1,True,0
0,6.723088552245918,6.288207977397107,3.63297580251946,50,1,50,16.68100537200059,50,0.2,False,0
0,7.266874960400175,6.676295874294446,3.9816119876335656,50,5,10,16.68100537200059,50,0.2,True,0
0,3.9091868147518585,3.658218812432196,2.0598616025655567,50,1,50,27.825594022071243,50,0.0,False,0
0,6.508817606547529,5.991445056965908,3.548486918865691,50,5,10,27.825594022071243,50,0.0,True,0
0,4.340546921178849,4.073831153739896,2.335899825368042,50,1,50,27.825594022071243,50,0.05,False,0
0,6.673270582584411,6.156535589617043,3.5545830635969056,50,5,10,27.825594022071243,50,0.05,True,0
0,4.884579628858578,4.612364692387608,2.617296046038023,50,1,50,27.825594022071243,50,0.1,False,0
0,6.573747423678226,6.1299197882864505,3.6064679972201934,50,5,10,27.825594022071243,50,0.1,True,0
0,5.970108636375155,5.568004285403674,3.194154953927268,50,1,50,27.825594022071243,50,0.2,False,0
0,6.701371733769467,6.240375468309921,3.6042721001215874,50,5,10,27.825594022071243,50,0.2,True,0
0,3.441359559512513,3.2444175585287454,1.799362211351686,50,1,50,46.41588833612777,50,0.0,False,0
0,6.268724767327425,5.841538143047984,3.371529919012098,50,5,10,46.41588833612777,50,0.0,True,0
0,3.9003511363210115,3.676064170646029,2.065513267554454,50,1,50,46.41588833612777,50,0.05,False,0
0,6.278067978341907,5.8620996037042445,3.3739364476511855,50,5,10,46.41588833612777,50,0.05,True,0
0,4.36172575987408,4.099743452023603,2.2885518927049593,50,1,50,46.41588833612777,50,0.1,False,0
0,6.316222381798296,5.798189592514198,3.48470118224661,50,5,10,46.41588833612777,50,0.1,True,0
0,5.481978568018693,5.080397894202768,2.9385150919577145,50,1,50,46.41588833612777,50,0.2,False,0
0,6.429752418052982,5.908845180416918,3.5524555228162513,50,5,10,46.41588833612777,50,0.2,True,0
0,3.1658802935544927,2.9898801251534977,1.645671560863525,50,1,50,77.4263682681127,50,0.0,False,0
0,6.0332224713264875,5.598730627335463,3.3321797080990354,50,5,10,77.4263682681127,50,0.0,True,0
0,3.5998076899480203,3.3192989481917934,1.9119308131257073,50,1,50,77.4263682681127,50,0.05,False,0
0,6.160135572692668,5.6385900158251445,3.3698623647321866,50,5,10,77.4263682681127,50,0.05,True,0
0,4.103782900049918,3.8468268916921886,2.172154100240953,50,1,50,77.4263682681127,50,0.1,False,0
0,6.083433780908072,5.636746337566649,3.358937880693762,50,5,10,77.4263682681127,50,0.1,True,0
0,5.177299315560999,4.771712293449831,2.8372316347837727,50,1,50,77.4263682681127,50,0.2,False,0
0,6.093674978787956,5.65286431239501,3.3295028188000915,50,5,10,77.4263682681127,50,0.2,True,0
0,3.007922638553246,2.850276679764349,1.5486992594645035,50,1,50,129.1549665014884,50,0.0,False,0
0,5.966017974878967,5.4741024009911,3.3148376689903456,50,5,10,129.1549665014884,50,0.0,True,0
0,3.41975583823427,3.17895111402526,1.850202344360799,50,1,50,129.1549665014884,50,0.05,False,0
0,5.9232078417908065,5.423995598693082,3.2555190499969195,50,5,10,129.1549665014884,50,0.05,True,0
0,3.9051227794773093,3.599523896443067,2.123405501655631,50,1,50,129.1549665014884,50,0.1,False,0
0,5.981775364850331,5.508854403326616,3.2488137574867495,50,5,10,129.1549665014884,50,0.1,True,0
0,5.000834366065721,4.645963590139303,2.689443871911167,50,1,50,129.1549665014884,50,0.2,False,0
0,5.994511209847108,5.520094343265001,3.288878631166556,50,5,10,129.1549665014884,50,0.2,True,0
0,2.8262276526039276,2.6187921634761224,1.4948838187929687,50,1,50,215.44346900318823,50,0.0,False,0
0,5.834174872606654,5.39326882573868,3.182513641713535,50,5,10,215.44346900318823,50,0.0,True,0
0,3.278447478883061,3.0353886240515067,1.7661793944675408,50,1,50,215.44346900318823,50,0.05,False,0
0,5.905745513890253,5.392709811107132,3.254444904572789,50,5,10,215.44346900318823,50,0.05,True,0
0,3.8067571399998466,3.5605629065803654,2.026322539680311,50,1,50,215.44346900318823,50,0.1,False,0
0,5.821537555946746,5.339819980661012,3.2632653791170414,50,5,10,215.44346900318823,50,0.1,True,0
0,4.872746621901875,4.544431948854758,2.6621490202491196,50,1,50,215.44346900318823,50,0.2,False,0
0,5.804646244439869,5.320870550243043,3.204156567573922,50,5,10,215.44346900318823,50,0.2,True,0
0,2.841805768127534,2.6823182607816562,1.4608230536092084,50,1,50,359.38136638046257,50,0.0,False,0
0,5.884809078307436,5.442873130687026,3.26437540040435,50,5,10,359.38136638046257,50,0.0,True,0
0,3.1960064293230968,2.998900947292668,1.6935060025560744,50,1,50,359.38136638046257,50,0.05,False,0
0,5.8495376982707254,5.347325634955197,3.2947753124857835,50,5,10,359.38136638046257,50,0.05,True,0
0,3.7530018258511677,3.457271127230783,2.051749005981142,50,1,50,359.38136638046257,50,0.1,False,0
0,5.900757180854724,5.413271878655564,3.24101212433627,50,5,10,359.38136638046257,50,0.1,True,0
0,4.844148843682142,4.534541955955476,2.625492816431259,50,1,50,359.38136638046257,50,0.2,False,0
0,5.852516179374726,5.35681570438917,3.2617942390156514,50,5,10,359.38136638046257,50,0.2,True,0
0,2.7641048206922614,2.578069268592145,1.4457125258055918,50,1,50,599.4842503189409,50,0.0,False,0
0,5.853604852689523,5.418113971668397,3.1975902857952168,50,5,10,599.4842503189409,50,0.0,True,0
0,3.1920828416376197,3.00181025859942,1.7250117632654516,50,1,50,599.4842503189409,50,0.05,False,0
0,5.765330340548986,5.2864827136287005,3.1849136629051276,50,5,10,599.4842503189409,50,0.05,True,0
0,3.7102786159072982,3.4259881166733592,1.9942573552634217,50,1,50,599.4842503189409,50,0.1,False,0
0,5.79926277160017,5.355932868150511,3.217567996079156,50,5,10,599.4842503189409,50,0.1,True,0
0,4.9001050540823625,4.5587750888943575,2.616559416857371,50,1,50,599.4842503189409,50,0.2,False,0
0,5.88446732200896,5.409164915982217,3.276368807271871,50,5,10,599.4842503189409,50,0.2,True,0
0,2.71533395030456,2.546383352110894,1.4539049915416182,50,1,50,1000.0,50,0.0,False,0
0,5.833031802905134,5.277986620842256,3.2177665250844525,50,5,10,1000.0,50,0.0,True,0
0,3.1841980407488144,2.9947818237595385,1.6889976811446947,50,1,50,1000.0,50,0.05,False,0
0,5.85271173720108,5.3765856266037275,3.2910621384222813,50,5,10,1000.0,50,0.05,True,0
0,3.7100014635321084,3.5018012598505237,2.0104330329486184,50,1,50,1000.0,50,0.1,False,0
0,5.783947573435235,5.29735673734416,3.1966629860335143,50,5,10,1000.0,50,0.1,True,0
0,4.751804776525068,4.381931585191964,2.602969613057601,50,1,50,1000.0,50,0.2,False,0
0,5.922262353970123,5.408804018030608,3.307453436666016,50,5,10,1000.0,50,0.2,True,0
0,6.14866298176429,5.769899897052532,3.253665915954753,50,1,50,10.0,60,0.0,False,0
0,8.27788634578504,7.773318277790473,4.347732831331079,50,5,10,10.0,60,0.0,True,0
0,6.642546498344924,6.2139122339964175,3.5375096365487773,50,1,50,10.0,60,0.05,False,0
0,8.467999442005649,7.916294311945208,4.502354204535811,50,5,10,10.0,60,0.05,True,0
0,7.201307709300386,6.682301565255656,3.8374168434307534,50,1,50,10.0,60,0.1,False,0
0,8.493252816772062,7.900010513727636,4.545085994493318,50,5,10,10.0,60,0.1,True,0
0,8.384723566322428,7.7968018386036135,4.496166679740702,50,1,50,10.0,60,0.2,False,0
0,8.85825709421405,8.331227286821644,4.768941390220308,50,5,10,10.0,60,0.2,True,0
0,5.06659309071928,4.7745338902794074,2.6559566291675556,50,1,50,16.68100537200059,60,0.0,False,0
0,7.395519382431954,6.886606962947212,3.9989030125356595,50,5,10,16.68100537200059,60,0.0,True,0
0,5.509281462357454,5.191815642945244,2.888751686790373,50,1,50,16.68100537200059,60,0.05,False,0
0,7.469023357486934,6.942776942439615,4.047493679183142,50,5,10,16.68100537200059,60,0.05,True,0
0,5.919319177086679,5.583655861204946,3.15723444967403,50,1,50,16.68100537200059,60,0.1,False,0
0,7.630798707027588,7.148742008986332,4.092208322186318,50,5,10,16.68100537200059,60,0.1,True,0
0,7.157617938252923,6.636665206885361,3.8694980123865244,50,1,50,16.68100537200059,60,0.2,False,0
0,7.872881029555931,7.367625260732858,4.175126907439207,50,5,10,16.68100537200059,60,0.2,True,0
0,4.19504076528706,3.8944677900591245,2.229813442672227,50,1,50,27.825594022071243,60,0.0,False,0
0,6.81765331033346,6.3864415020522,3.6658860416738497,50,5,10,27.825594022071243,60,0.0,True,0
0,4.705517117095404,4.388372638371365,2.4562071477244274,50,1,50,27.825594022071243,60,0.05,False,0
0,6.970621792603675,6.513455815769127,3.730209337441417,50,5,10,27.825594022071243,60,0.05,True,0
0,5.215166564792037,4.855657498280031,2.728668130177053,50,1,50,27.825594022071243,60,0.1,False,0
0,7.046090932663008,6.5713579672379225,3.7416461095525824,50,5,10,27.825594022071243,60,0.1,True,0
0,6.321726415524104,5.848171646528016,3.419353449987423,50,1,50,27.825594022071243,60,0.2,False,0
0,7.058849159833968,6.609895703215429,3.7084752081550914,50,5,10,27.825594022071243,60,0.2,True,0
0,3.6993395931185495,3.472208838414886,1.9451708045623306,50,1,50,46.41588833612777,60,0.0,False,0
0,6.680177259205581,6.14508944645052,3.624941840265086,50,5,10,46.41588833612777,60,0.0,True,0
0,4.082387644348146,3.81572368592073,2.1868516002092053,50,1,50,46.41588833612777,60,0.05,False,0
0,6.544882695541062,6.110091225711287,3.5622446352729855,50,5,10,46.41588833612777,60,0.05,True,0
0,4.630856317444599,4.316391435311054,2.4640330243125224,50,1,50,46.41588833612777,60,0.1,False,0
0,6.661191895913047,6.147892566889645,3.682888015112073,50,5,10,46.41588833612777,60,0.1,True,0
0,5.806729993065016,5.365264800658508,3.159027746008962,50,1,50,46.41588833612777,60,0.2,False,0
0,6.706678951502638,6.220060270169874,3.5572196658339093,50,5,10,46.41588833612777,60,0.2,True,0
0,3.327710562999551,3.1285362604412015,1.7472055367365846,50,1,50,77.4263682681127,60,0.0,False,0
0,6.408604451246014,5.931409763471834,3.4764608918455635,50,5,10,77.4263682681127,60,0.0,True,0
0,3.837140512582074,3.588441452587567,2.005416250499386,50,1,50,77.4263682681127,60,0.05,False,0
0,6.350947470433294,5.8561332742185215,3.4185895574696388,50,5,10,77.4263682681127,60,0.05,True,0
0,4.353758370029856,4.068662166346336,2.275768015824101,50,1,50,77.4263682681127,60,0.1,False,0
0,6.414245104970203,5.958931761370778,3.4652117120372434,50,5,10,77.4263682681127,60,0.1,True,0
0,5.492702366886509,5.08168607337474,3.0003043447967097,50,1,50,77.4263682681127,60,0.2,False,0
0,6.455794283948112,5.940238313941244,3.557184630943602,50,5,10,77.4263682681127,60,0.2,True,0
0,3.1321376224591186,2.9157049980791996,1.652701884135625,50,1,50,129.1549665014884,60,0.0,False,0
0,6.339621224730455,5.899032781498285,3.4206971201019565,50,5,10,129.1549665014884,60,0.0,True,0
0,3.675094984158217,3.416182739860247,1.952475089045619,50,1,50,129.1549665014884,60,0.05,False,0
0,6.35658493576335,5.827325675520498,3.4462656150074262,50,5,10,129.1549665014884,60,0.05,True,0
0,4.139288191827196,3.84223316112174,2.199028134042248,50,1,50,129.1549665014884,60,0.1,False,0
0,6.2203753672081055,5.795037367226996,3.3597470033407286,50,5,10,129.1549665014884,60,0.1,True,0
0,5.2640396179264775,4.883531186176697,2.822246087676797,50,1,50,129.1549665014884,60,0.2,False,0
0,6.2905064746068415,5.828066005692854,3.4702539813671827,50,5,10,129.1549665014884,60,0.2,True,0
0,3.010021796893073,2.8038856488845667,1.61301896522204,50,1,50,215.44346900318823,60,0.0,False,0
0,6.138299576339106,5.606280774085292,3.416594794347414,50,5,10,215.44346900318823,60,0.0,True,0
0,3.4630782856015823,3.261212781419985,1.8207143503088374,50,1,50,215.44346900318823,60,0.05,False,0
0,6.2744712087776335,5.846824732711447,3.3532792659270396,50,5,10,215.44346900318823,60,0.05,True,0
0,3.9407486861569705,3.6610460829866156,2.104522167857233,50,1,50,215.44346900318823,60,0.1,False,0
0,6.175810043346881,5.660482404744592,3.4611367136849664,50,5,10,215.44346900318823,60,0.1,True,0
0,5.085641613142358,4.743804853642288,2.712424452917423,50,1,50,215.44346900318823,60,0.2,False,0
0,6.282241509367985,5.869917722012161,3.382355680958087,50,5,10,215.44346900318823,60,0.2,True,0
0,2.8768098043529973,2.692357213598605,1.5076949925935101,50,1,50,359.38136638046257,60,0.0,False,0
0,6.115142736951698,5.6474904313984595,3.3294964734628514,50,5,10,359.38136638046257,60,0.0,True,0
0,3.3578184046180524,3.146169758618697,1.7767370344357387,50,1,50,359.38136638046257,60,0.05,False,0
0,6.190810826609848,5.815349063969116,3.3424945852517203,50,5,10,359.38136638046257,60,0.05,True,0
0,3.8570170922776135,3.5910911842897875,2.060702540650881,50,1,50,359.38136638046257,60,0.1,False,0
0,6.164914606526903,5.616162458133211,3.3927603671807995,50,5,10,359.38136638046257,60,0.1,True,0
0,5.041881731898458,4.713701212866816,2.7455927502161184,50,1,50,359.38136638046257,60,0.2,False,0
0,6.165936262456585,5.761448384443121,3.3456815255263037,50,5,10,359.38136638046257,60,0.2,True,0
0,2.8564234499981698,2.688935792169616,1.5235853576618628,50,1,50,599.4842503189409,60,0.0,False,0
0,6.029794223074909,5.5440344500031244,3.3769054630239634,50,5,10,599.4842503189409,60,0.0,True,0
0,3.335244319698305,3.1041502177195213,1.7764117166811475,50,1,50,599.4842503189409,60,0.05,False,0
0,6.093871999044521,5.716579392798515,3.297757044681776,50,5,10,599.4842503189409,60,0.05,True,0
