,,error_angle_mean,error_angle_median,error_angle_25,error_angle_75,error_angle_95,error_angle_std,error_angle_S2,error_vgp_scatter,n_tot,N,n0,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers,total_simulations
67,0,1.9740665456750326,1.8265565486013031,1.121415976542984,2.6510118315763833,3.9826592275381842,1.0964463456098024,5.097931120965645,1.6317838024575881,100,100,1,90,20,0.0,0.4599999999999999,G,,vandamme,1000
68,0,3.189486825020241,3.049554617145482,1.969336204923298,4.248671596630874,5.9626235212423575,1.6105939790757804,12.764245159447416,2.0901257709703005,100,20,5,60,30,0.0,0.3,G,,True,1000
69,0,2.367555835983473,2.164256256739435,1.3675214313022153,3.201523916821838,4.652037769583415,1.3032541836062401,7.302093632119484,1.5324072784327478,100,20,5,100,0,0.0,0.33999999999999997,G,,True,1000
70,0,11.219803471012158,10.151901605495425,6.288881394505491,15.014380679647449,22.884114185306625,6.3414758568672225,166.0580916553231,51.79171929510104,100,100,1,20,60,0.0,0.6199999999999999,G,,vandamme,1000
71,0,4.560390089988677,4.239735552249286,2.7582537978041906,6.167017697635757,8.897580903870596,2.3727368600776684,26.421408099830987,2.800188819132135,100,20,5,80,60,0.0,0.4599999999999999,G,,True,1000
72,0,2.449473688836573,2.296460722632048,1.4810128338165711,3.2366166154749827,4.800672730604198,1.3033060463533148,7.696829396113294,1.494308178751309,100,20,5,100,0,0.0,0.4599999999999999,G,,True,1000
73,0,2.614791240825483,2.409602057552661,1.5372374422948596,3.490875213603797,5.111360911681128,1.3839662303720366,8.750580397381043,1.9790498342988405,100,20,5,30,0,0.0,0.33999999999999997,G,,True,1000
74,0,10.81240385150427,10.109609868804945,6.58342110156773,14.27650941478776,21.163328085867704,5.653283101372493,148.83572726246385,48.54051235527313,100,100,1,60,70,0.0,0.6199999999999999,G,,vandamme,1000
75,0,1.5127264413459982,1.4135736779381531,0.9026037247258323,2.0274206844859677,2.9272507613069023,0.8074018264367404,2.939587097971379,1.15333117295144,100,100,1,80,10,0.0,0.3,G,,vandamme,1000
76,0,14.247665595185005,12.898003417069624,8.654426910337083,18.505571153519753,28.756195126340632,7.714908807869038,262.45627300804,52.0132554817943,100,100,1,20,80,0.0,0.6599999999999998,G,,vandamme,1000
77,0,4.520968494558458,3.0382783875158452,1.7934319059072337,4.848599806761097,14.679394762366888,4.97847487144151,45.199582962319155,29.357942944575136,100,100,1,100,10,0.0,0.6599999999999998,G,,vandamme,1000
78,0,4.056657121434063,3.7171419133752295,2.387253012582761,5.39505086620246,8.102349914371121,2.2153910462503816,21.359516531200253,2.7692630477274394,100,20,5,50,50,0.0,0.3,G,,True,1000
79,0,7.047253269908628,6.239725696567703,3.538918504791866,9.722985806136599,15.263053672211832,4.419665734438025,69.1776904091993,33.98982272959683,100,100,1,80,60,0.0,0.5399999999999998,G,,vandamme,1000
80,0,7.384524691018016,6.370309866959275,3.7114845877603315,10.378488084714771,15.891568063554189,4.702126658513018,76.6190900298408,35.792492983598486,100,100,1,90,50,0.0,0.5799999999999998,G,,vandamme,1000
81,0,2.605113718236499,2.4683433238514567,1.6000826419187923,3.426928758228769,5.101154350189879,1.3586872753758639,8.630802566100018,1.5531874360027231,100,20,5,100,10,0.0,0.4999999999999999,G,,True,1000
82,0,2.579887765026125,2.366401210658985,1.5384353518598104,3.3901154867247243,5.2190547645304095,1.4145129488343147,8.65466691566902,1.6436119256256791,100,20,5,90,10,0.0,0.5399999999999998,G,,True,1000
83,0,5.939090788051824,5.67889381536726,3.582118928489656,7.958007842124555,11.234837763994495,3.034843543054867,44.47386444421305,4.317794481317885,100,20,5,30,80,0.0,0.33999999999999997,G,,True,1000
84,0,3.2526090135830725,2.671310784362319,1.675630001573495,3.9360248983161696,7.918699608088763,2.5697345856404703,17.17639770003801,14.840968516652898,100,100,1,60,20,0.0,0.5799999999999998,G,,vandamme,1000
