,error_angle_mean,error_angle_median,error_angle_95,error_angle_std,n_tot,n,k,kappa_within_site,site_lat,site_long,outlier_rate,secular_method,kappa_secular,ignore_outliers
0,4.6449395077649385,4.313685991793903,9.110773373802333,2.619635634972995,50,50,1,50,40,0.0,0.2,G,,False
0,3.848086164430775,3.6788565865117278,7.41432336579198,1.9917963627985174,50,10,5,100,20,0.0,0.45,G,,True
0,14.69841551577757,12.97479720224792,32.47939474174855,9.417838196995747,50,50,1,30,10,0.0,0.65,G,,False
0,5.747736551889455,5.32776432962951,11.631012635143028,3.138076916987103,50,50,1,30,50,0.0,0.2,G,,False
0,5.878707571043945,5.280422497345057,12.410565726894744,3.4253419229067967,50,50,1,90,10,0.0,0.35000000000000003,G,,False
0,5.600065672702158,5.200150309194832,11.043845407687597,2.966122920258649,50,10,5,60,50,0.0,0.2,G,,True
0,2.98458886818504,2.7663474297853696,6.058896203413748,1.6439746732543141,50,50,1,40,0,0.0,0.1,G,,False
0,15.725619419907343,14.157975242678638,33.52573094671087,9.188644156411458,50,50,1,20,60,0.0,0.6000000000000001,G,,False
0,3.615489144107767,3.3955125037499414,7.192517009263804,1.9145503377239852,50,10,5,90,0,0.0,0.5,G,,True
0,6.6891302406492805,6.026645171165136,13.70781728075398,3.8993147308947007,50,50,1,50,0,0.0,0.4,G,,False
0,3.8738194747857078,3.641503031280081,7.767851373978445,2.0758144167845383,50,50,1,70,80,0.0,0.0,G,,False
0,9.084148149068682,8.299329848981237,18.17052750688503,5.023992654037362,50,50,1,90,80,0.0,0.4,G,,False
0,3.7423360775815007,3.4992095401199776,7.466014085504564,2.029739163453666,50,50,1,30,30,0.0,0.1,G,,False
0,5.976052615313566,5.6447050098517195,11.491780511266859,3.0685675133396977,50,10,5,70,60,0.0,0.15000000000000002,G,,True
0,18.13291620576374,16.799478917713053,38.41861680896527,10.333781594624849,50,50,1,10,50,0.0,0.6000000000000001,G,,False
0,4.556838499441101,4.355842148247376,8.837345642805483,2.407122288943274,50,10,5,70,30,0.0,0.55,G,,True
0,3.7284095282684073,3.4038744536862424,7.338566688241497,2.0033792254246046,50,10,5,80,10,0.0,0.55,G,,True
0,9.403703685175907,8.240674277741476,20.04684937879837,5.804458810644093,50,50,1,70,30,0.0,0.5,G,,False
0,5.019494580933941,4.6530082426863615,9.95920783312556,2.620539714084372,50,10,5,100,50,0.0,0.1,G,,True
0,6.889603769903943,6.481720384043896,13.606873289121593,3.611466407946256,50,10,5,40,60,0.0,0.4,G,,True
0,10.090849251536584,9.377174929231145,19.616629059236736,5.365146963099385,50,10,5,10,80,0.0,0.35000000000000003,G,,True
0,4.088486689062341,3.779451033893203,8.077981693900751,2.191288008943594,50,10,5,30,10,0.0,0.45,G,,True
0,4.57153241353747,4.2047832035872545,9.19644049313177,2.4958278790069395,50,50,1,30,50,0.0,0.1,G,,False
0,8.089593293017998,7.620764060596635,15.83133788134272,4.344426842481295,50,50,1,80,80,0.0,0.35000000000000003,G,,False
0,3.3681504488906295,3.0446611399690937,7.051547725086314,1.901235545464285,50,50,1,30,20,0.0,0.1,G,,False
0,5.4948563076599966,5.108875484515465,11.17865399696771,2.9569123673780804,50,10,5,50,30,0.0,0.7000000000000001,G,,True
0,3.9746298842332015,3.7811243886843613,7.865079225415071,2.143060193037676,50,10,5,20,0,0.0,0.30000000000000004,G,,True
0,7.841388332995949,7.312158043152529,15.684524771458877,4.096584653470284,50,10,5,60,70,0.0,0.6000000000000001,G,,True
0,3.803611244855348,3.610515422601928,7.021570870904337,1.8853566521522507,50,10,5,100,20,0.0,0.1,G,,True
0,4.32767955012628,3.979334923560131,8.713317611686003,2.3342784574516315,50,50,1,40,40,0.0,0.15000000000000002,G,,False
0,25.576694275437696,23.585208795378804,51.53727352234781,15.003220118857913,50,50,1,80,70,0.0,0.75,G,,False
0,5.535208561979858,5.20669695003599,10.759416311783951,2.9383284197705377,50,50,1,30,80,0.0,0.1,G,,False
0,6.943251378241736,6.5583675048216605,13.6433452278873,3.6253007045467815,50,10,5,70,70,0.0,0.35000000000000003,G,,True
0,10.503732758834374,9.822162565206561,21.00219888169955,5.736098645546143,50,50,1,50,50,0.0,0.5,G,,False
0,6.868508616300302,6.4438527761559,13.826406911170627,3.750117621281967,50,50,1,10,60,0.0,0.05,G,,False
0,12.196267310174754,11.18523820716954,24.58623888280414,6.784524717273146,50,50,1,40,70,0.0,0.5,G,,False
0,7.240357347282367,6.888116998849981,14.233549506943023,3.804160378639145,50,10,5,50,70,0.0,0.35000000000000003,G,,True
0,3.511264170751447,3.286432546101288,6.975087774399329,1.8939162225009882,50,10,5,60,10,0.0,0.35000000000000003,G,,True
0,8.439014095868119,7.848207285354206,17.110953543711638,4.656998695516948,50,50,1,90,60,0.0,0.4,G,,False
0,9.400040055120614,8.590880533592049,19.20621543986258,5.127709420253943,50,10,5,10,60,0.0,0.45,G,,True
0,16.689805663653583,14.289640456557805,36.57480662684683,10.770722092788379,50,50,1,20,30,0.0,0.65,G,,False
0,4.002904036408595,3.8385637754791446,7.570881173727209,2.037460852592022,50,10,5,30,10,0.0,0.35000000000000003,G,,True
0,3.6418395043580105,3.346136802636522,7.309534753546417,1.9390080016034548,50,10,5,60,0,0.0,0.5,G,,True
0,3.67117181720287,3.4457573037780165,7.073236082507657,1.9114409522453697,50,10,5,40,0,0.0,0.4,G,,True
0,5.186825690833323,4.825510545523031,10.305335652502983,2.7352173541352873,50,10,5,40,40,0.0,0.30000000000000004,G,,True
0,4.716071397231455,4.421971320245277,9.218016644833664,2.5342014140637037,50,10,5,20,20,0.0,0.35000000000000003,G,,True
0,22.8572921887464,18.434687458379877,53.57502787502699,17.810637573428302,50,50,1,90,0,0.0,0.75,G,,False
0,21.863114003114102,20.454789938187794,41.81615096234955,12.029226669528626,50,50,1,80,80,0.0,0.7000000000000001,G,,False
0,2.6984930306692276,2.5361065913091494,5.343293834302223,1.44512530364009,50,50,1,70,40,0.0,0.0,G,,False
0,15.117518264207567,13.12677810084815,33.64490364325014,9.989644348697286,50,50,1,80,30,0.0,0.65,G,,False
0,5.251108959519353,4.851432414912807,10.351581825439292,2.8125090592177946,50,10,5,100,50,0.0,0.05,G,,True
0,5.610725517497924,5.268915849770593,11.176937332738827,2.992211291076463,50,10,5,10,30,0.0,0.05,G,,True
0,5.227954207082603,4.905170241870074,10.404896378744949,2.888717527361896,50,10,5,30,0,0.0,0.75,G,,True
0,7.3908640981394695,6.588171713350128,15.857344309161395,4.517486838064074,50,50,1,100,40,0.0,0.4,G,,False
0,14.262064340439222,12.697669879215916,30.72445364294231,8.450151916862943,50,50,1,30,40,0.0,0.6000000000000001,G,,False
0,1.8753250692933876,1.7278892329248592,3.6843571679260454,1.006395534137325,50,50,1,90,20,0.0,0.0,G,,False
0,3.886722667324112,3.6843314883664107,7.387086539786183,1.9139689689376216,50,10,5,90,20,0.0,0.30000000000000004,G,,True
0,7.503317818389778,6.955052448559741,14.761371456877033,3.946053561557996,50,10,5,50,70,0.0,0.45,G,,True
0,4.616721101097837,4.236733708176395,9.376994728661701,2.5791946836211253,50,10,5,70,20,0.0,0.7000000000000001,G,,True
0,6.511234518423451,6.02263618279698,12.871119154636176,3.4455530309018756,50,10,5,100,70,0.0,0.0,G,,True
0,7.106635275898725,6.407018843879229,14.766462898327429,4.059183763305116,50,50,1,10,10,0.0,0.35000000000000003,G,,False
0,3.89097033700523,3.627530958597376,7.759252008797619,2.07664244303651,50,10,5,50,20,0.0,0.1,G,,True
0,7.727105236384519,7.2149175821251035,15.125672037000918,4.030595302608881,50,10,5,50,80,0.0,0.1,G,,True
0,5.112347090454826,4.7789423045991555,10.346338111069334,2.780924882056438,50,50,1,20,40,0.0,0.15000000000000002,G,,False
0,5.481701522906489,5.174142251670048,10.573336791509112,2.8821902106946826,50,10,5,90,50,0.0,0.45,G,,True
0,6.759647618601998,6.0497901252583475,13.948460537476354,3.8591752016275813,50,50,1,40,10,0.0,0.4,G,,False
0,3.6838181614082837,3.4581054464575516,7.029376552233946,1.888929022963049,50,10,5,30,0,0.0,0.25,G,,True
0,3.6469450948352256,3.357460754103016,6.991522951129273,1.9186261181541198,50,10,5,30,0,0.0,0.2,G,,True
0,5.19210799727349,5.05119632961641,10.019947384221117,2.779913349901106,50,10,5,20,10,0.0,0.65,G,,True
0,3.4038380811194187,3.131089473058566,6.727180285265916,1.7759314464028304,50,50,1,30,30,0.0,0.05,G,,False
0,3.794672038583284,3.5431337081765477,7.4878170223111535,2.024871559409255,50,10,5,80,0,0.0,0.6000000000000001,G,,True
0,6.814828399378071,6.491101817164001,13.191772708568488,3.5418499520096276,50,10,5,60,70,0.0,0.15000000000000002,G,,True
0,3.5456791236009018,3.275762208964615,6.968598540231921,1.8707110733435781,50,10,5,50,10,0.0,0.2,G,,True
0,7.117516453865911,6.518471876409819,14.367944450997635,4.002534730255119,50,10,5,10,0,0.0,0.75,G,,True
0,3.8126294681165924,3.5954139088543684,7.454105023114759,2.020080369907659,50,10,5,70,20,0.0,0.30000000000000004,G,,True
0,4.459765514509809,4.17922273657139,8.61382969158239,2.322348762907513,50,10,5,40,20,0.0,0.55,G,,True
0,4.458927792325643,4.188299939348298,8.66230823023134,2.2545135553499565,50,50,1,30,70,0.0,0.0,G,,False
0,5.400373111945672,5.12102538930565,10.639309328996324,2.815844003853822,50,50,1,10,40,0.0,0.0,G,,False
0,10.588391758249333,9.663871419474432,21.79213549858545,6.507516637119363,50,50,1,80,20,0.0,0.55,G,,False
0,4.084888849188478,3.708061191455151,7.995592498705592,2.2129436801225246,50,10,5,100,30,0.0,0.1,G,,True
0,6.262276948770772,5.885911301971603,12.503069807565714,3.3892937281051445,50,10,5,50,40,0.0,0.7000000000000001,G,,True
0,16.000418576034,14.164903684928667,34.31478688669928,9.914830049590101,50,50,1,80,50,0.0,0.65,G,,False
0,27.95273156457147,24.294365832477574,60.48374517588329,18.188978178999754,50,50,1,10,40,0.0,0.75,G,,False
0,3.8953105374320285,3.632689394010967,7.742030751636898,2.137004238740112,50,50,1,50,30,0.0,0.15000000000000002,G,,False
0,2.928434821390108,2.731435188526035,5.8478250591768814,1.6241729775436238,50,50,1,90,40,0.0,0.05,G,,False
0,8.515754567035765,7.694350650657384,17.230520240609927,4.823168127956447,50,50,1,70,60,0.0,0.4,G,,False
0,3.1810605882508947,2.9480263372813056,6.244092954115568,1.7136131321239836,50,10,5,100,0,0.0,0.05,G,,True
0,17.668534983503463,14.929623558095088,40.53947616785331,12.319432260953615,50,50,1,50,20,0.0,0.7000000000000001,G,,False
0,4.683107682057542,4.308997598553951,9.448023268890264,2.5306928357451106,50,50,1,70,60,0.0,0.15000000000000002,G,,False
0,4.4481597654032266,4.1471318698052215,8.644832602937619,2.3372177676521497,50,10,5,30,30,0.0,0.0,G,,True
0,4.062795477004371,3.6596479042192485,8.368346772434991,2.2686409079615446,50,50,1,40,30,0.0,0.15000000000000002,G,,False
0,7.822881627362301,7.355348797800929,15.277567902463472,4.150671717952476,50,10,5,60,60,0.0,0.7000000000000001,G,,True
0,7.406696926409866,6.98129876502545,14.206658663676075,3.7844355117920143,50,10,5,90,80,0.0,0.4,G,,True
0,6.631446233443974,6.113036407492075,13.338590990188832,3.629589016389484,50,10,5,30,50,0.0,0.5,G,,True
0,5.692840209089397,5.125208116275239,11.837020555321665,3.1891077413801536,50,50,1,100,10,0.0,0.35000000000000003,G,,False
0,4.944957686895983,4.635268262665065,9.67737354816909,2.6493486516749676,50,10,5,20,30,0.0,0.2,G,,True
0,8.34917796159534,7.784759418488676,16.34132266472678,4.449869079653451,50,10,5,20,80,0.0,0.2,G,,True
0,15.775528755150306,13.939976734329441,32.44359152052972,9.552683287078246,50,50,1,60,40,0.0,0.65,G,,False
0,7.444472058011202,6.9844515915025625,14.694373339556838,3.9223979490830416,50,10,5,20,40,0.0,0.65,G,,True
0,6.227984170460116,5.7042106454711075,12.247221845289125,3.2479013755822117,50,10,5,40,50,0.0,0.45,G,,True
0,7.666726877224888,7.232329108600837,14.725334657973594,4.079297760391221,50,10,5,20,60,0.0,0.4,G,,True
0,14.44676360306671,12.578271643333892,31.944429003088562,9.473310437986177,50,50,1,60,0,0.0,0.65,G,,False
0,3.0011949267260594,2.8062242716806622,6.06083008833053,1.647594602323126,50,50,1,30,20,0.0,0.05,G,,False
0,4.842426698975023,4.49012079330803,9.447363466186749,2.46256418633826,50,10,5,40,20,0.0,0.65,G,,True
0,4.390130579201312,4.065683594161172,8.949073096999456,2.432577706109011,50,10,5,90,20,0.0,0.7000000000000001,G,,True
0,5.917330492433821,5.40077270454217,12.04821600781185,3.246431732192179,50,10,5,90,60,0.0,0.1,G,,True
0,5.643854853955476,5.3658295121216995,10.744447966527181,2.911626608098796,50,10,5,20,30,0.0,0.45,G,,True
0,16.982709435798768,15.512190045397432,34.290929128078275,10.02837041535787,50,50,1,100,60,0.0,0.65,G,,False
0,10.299383358542837,9.462075449587836,20.611036390071348,5.709297098848484,50,50,1,60,70,0.0,0.45,G,,False
0,7.819551115662325,7.197359484092374,15.66837718626608,4.266362612998993,50,50,1,20,70,0.0,0.25,G,,False
0,6.597291994413155,6.178977971716812,12.779527872319317,3.5996069827033423,50,50,1,50,50,0.0,0.30000000000000004,G,,False
0,4.3084550454042185,4.053852984248202,8.3888996379489,2.2897017603312295,50,50,1,70,60,0.0,0.1,G,,False
0,30.619694938925218,27.672913719147335,65.25841558187838,17.852777616031673,50,50,1,10,60,0.0,0.75,G,,False
0,8.36511793684676,7.63475997951889,17.137505616584924,4.593782551670162,50,10,5,40,60,0.0,0.7000000000000001,G,,True
0,6.020877463766974,5.322978803825393,12.42792045757834,3.5641314776517463,50,50,1,90,30,0.0,0.35000000000000003,G,,False
0,22.267640998129465,17.779713982259175,50.16731758162322,17.89773767217476,50,50,1,30,0,0.0,0.75,G,,False
0,19.890929333979106,17.778459822807307,42.50146683423472,12.261723475005166,50,50,1,50,50,0.0,0.7000000000000001,G,,False
0,5.773351067970669,5.346166786687284,11.446455270826435,3.1006130332544974,50,10,5,10,30,0.0,0.1,G,,True
0,5.631609212362205,5.280045002383197,11.132223140179596,3.0389494172665814,50,50,1,20,80,0.0,0.05,G,,False
0,17.65959670268689,16.33010456999603,34.604436193525004,9.945613179974528,50,50,1,90,80,0.0,0.65,G,,False
0,6.233599818890647,6.011474003781849,11.99144142324574,3.2431615775080345,50,10,5,40,50,0.0,0.5,G,,True
0,3.1183402136479343,2.912864933826299,6.145811232479162,1.6418362815355503,50,50,1,70,40,0.0,0.05,G,,False
0,17.80207767971106,16.32634645116606,36.167342569369325,10.043884857994286,50,50,1,80,70,0.0,0.65,G,,False
0,12.321142188344307,11.168815992213382,24.727263985187157,6.733973832966733,50,10,5,10,50,0.0,0.75,G,,True
0,3.980990673028623,3.7417329875363308,7.612001696364116,2.072187669953271,50,10,5,40,10,0.0,0.4,G,,True
0,7.923411937464603,7.090673478393782,16.31511481698169,4.593758079222884,50,50,1,90,50,0.0,0.4,G,,False
0,7.596226146989884,7.140342422383419,15.422077224424806,4.055665881636655,50,50,1,70,60,0.0,0.35000000000000003,G,,False
0,5.104348483303809,4.749458157566131,10.062116893716876,2.6805571130881005,50,50,1,20,80,0.0,0.0,G,,False
0,3.8309569957669503,3.646930253334375,7.534194814872841,1.9734076445575426,50,10,5,90,20,0.0,0.1,G,,True
0,7.117397155354011,6.642783348305244,13.554340975419668,3.5763382975124474,50,10,5,80,70,0.0,0.45,G,,True
0,3.312237455664846,3.096009569591047,6.506617020203624,1.7014162183266974,50,10,5,60,0,0.0,0.1,G,,True
0,4.964555249798028,4.625571705089847,9.694986899031719,2.589562881843847,50,50,1,60,80,0.0,0.1,G,,False
0,7.184623012998556,6.816638986223616,14.105939247319519,3.865744260068823,50,10,5,80,70,0.0,0.6000000000000001,G,,True
0,19.18824117277995,16.940689625849572,42.528594645346324,12.375442794492248,50,50,1,50,40,0.0,0.7000000000000001,G,,False
0,6.120165578329459,5.780650367200337,11.73453801296936,3.167152989350131,50,10,5,70,60,0.0,0.0,G,,True
0,9.19024121289654,8.667738511046103,17.27852752895001,4.658237220060117,50,10,5,10,70,0.0,0.2,G,,True
0,4.361305488072394,3.9977039136687864,8.761041136005922,2.3526229370902847,50,10,5,90,10,0.0,0.75,G,,True
0,6.754930046225677,6.329874718046092,13.459641269446253,3.790481990929831,50,10,5,10,20,0.0,0.55,G,,True
0,3.5019980490755005,3.2590408054450464,6.812123339180114,1.8255487356580224,50,10,5,80,10,0.0,0.1,G,,True
0,3.5047766683794093,3.3044474322515924,6.962708721834644,1.829524675866307,50,10,5,70,10,0.0,0.05,G,,True
0,5.41636873132477,5.070236109085997,11.039307755740666,2.990919988459896,50,10,5,40,50,0.0,0.0,G,,True
0,3.4701313931578492,3.223746094438461,6.681858906671399,1.8276823361453356,50,50,1,40,40,0.0,0.05,G,,False
0,15.551416546740072,14.05362390512201,32.35476851975249,8.788243940533969,50,50,1,70,80,0.0,0.6000000000000001,G,,False
0,7.945844642930634,6.983394522207718,16.47228777747788,4.467838478070896,50,50,1,20,40,0.0,0.35000000000000003,G,,False
0,4.815759669190151,4.485300278973895,9.296789044369499,2.4848952967142415,50,10,5,90,40,0.0,0.30000000000000004,G,,True
0,11.363126380012345,10.604936183798209,21.79830004116002,5.914268540197706,50,10,5,10,80,0.0,0.45,G,,True
0,19.489697860306027,17.35841821630232,43.01568886414259,11.770363890330042,50,50,1,90,50,0.0,0.7000000000000001,G,,False
0,8.833573937005792,7.739282583917856,18.16615149166792,5.584766545857423,50,50,1,60,10,0.0,0.5,G,,False
0,10.06829369082232,9.274204763372758,19.747551817905247,5.251666673819805,50,10,5,20,80,0.0,0.6000000000000001,G,,True
0,4.217663767468344,3.9178412461663257,8.4013691270941,2.275571986696795,50,10,5,50,30,0.0,0.1,G,,True
0,3.815617680967566,3.61049011683712,7.460794015532937,2.0088364664872222,50,10,5,100,20,0.0,0.35000000000000003,G,,True
0,4.673687104096414,4.347891522418593,9.251908433879562,2.5362903190916244,50,10,5,30,30,0.0,0.30000000000000004,G,,True
0,7.170590418996692,6.675555780233559,13.712208435889098,3.7065279888170783,50,10,5,30,60,0.0,0.4,G,,True
0,6.260659752179234,5.716629813061381,12.722406774384297,3.429404520034952,50,10,5,50,50,0.0,0.55,G,,True
0,3.5787980302458484,3.4343886128578163,6.824472122116104,1.8786691172146117,50,10,5,100,10,0.0,0.35000000000000003,G,,True
0,24.03484955582561,22.62161606066124,47.60375470272699,13.06142104078527,50,50,1,20,80,0.0,0.7000000000000001,G,,False
0,5.134862551591197,4.857306315461152,10.201268653022044,2.6843918093514243,50,10,5,60,40,0.0,0.4,G,,True
0,3.5503972884698625,3.3578718960680263,6.828514725192924,1.8352456213135517,50,10,5,40,0,0.0,0.05,G,,True
0,6.416168769123362,5.9154851134470405,12.706046974681056,3.3835677139840623,50,10,5,50,60,0.0,0.2,G,,True
0,14.156454161535963,12.441249940381248,30.844952561442494,8.809287310554613,50,50,1,50,0,0.0,0.65,G,,False
0,13.966172940952529,12.479385231193717,29.35920512394075,8.653651937821913,50,50,1,20,30,0.0,0.6000000000000001,G,,False
0,7.072219793385477,6.550920941497672,13.345687972427765,3.6623451728977985,50,10,5,40,70,0.0,0.2,G,,True
0,6.634747633303705,6.275384368745243,12.596025855816123,3.4491626740549997,50,10,5,40,60,0.0,0.30000000000000004,G,,True
0,3.881349171329054,3.6195367981236544,7.545086585170613,2.104779444539388,50,10,5,40,20,0.0,0.15000000000000002,G,,True
0,4.200134824779768,3.9468979267713067,8.201231297621574,2.1684133559980587,50,10,5,80,30,0.0,0.15000000000000002,G,,True
0,6.837836564885481,6.3895629524650985,13.67384861488057,3.6960436326283492,50,10,5,30,70,0.0,0.0,G,,True
0,8.03803479707368,7.579651539206296,15.532857543809161,4.131021493222456,50,10,5,70,70,0.0,0.65,G,,True
0,23.212663197370414,21.118658447705137,47.22821201570564,12.547212722329661,50,50,1,10,80,0.0,0.65,G,,False
0,12.425627770643823,10.88151318687536,26.711526377567562,7.702202745509569,50,50,1,20,30,0.0,0.55,G,,False
0,6.764574350145315,6.433858905413963,12.999561755773763,3.4326521909340357,50,10,5,50,50,0.0,0.65,G,,True
0,16.285516981177135,14.079232360313732,34.913287823352164,10.11059465390309,50,50,1,10,20,0.0,0.65,G,,False
0,7.269767413546694,6.744284668564568,14.836213706986987,3.917862079837997,50,10,5,90,60,0.0,0.7000000000000001,G,,True
0,4.79414254579689,4.527061278749969,9.57665199015661,2.4915401249512104,50,50,1,10,30,0.0,0.0,G,,False
0,6.650526092437579,6.159106091875628,13.234645286458976,3.56125789142947,50,10,5,90,70,0.0,0.1,G,,True
0,12.186516981533206,10.972328171491569,25.227727866085576,6.843026180998226,50,50,1,30,40,0.0,0.55,G,,False
0,8.710092270251486,8.020314232049579,17.096879132917348,4.5114812569432,50,10,5,40,80,0.0,0.6000000000000001,G,,True
0,4.738117868097533,4.449644713743574,9.143325865447204,2.496274230887851,50,10,5,80,40,0.0,0.15000000000000002,G,,True
0,4.293929839324705,4.095624703388054,8.47159479725826,2.2170451680092906,50,10,5,20,20,0.0,0.05,G,,True
0,6.203404305113955,5.503702078055987,12.84166280497575,3.565731794630126,50,10,5,10,10,0.0,0.6000000000000001,G,,True
0,3.504824925095942,3.2934472786907207,6.901161129047792,1.836528374232525,50,10,5,60,0,0.0,0.4,G,,True
0,5.409053199488093,5.110468731422053,10.466957302617887,2.78018948428144,50,50,1,50,80,0.0,0.15000000000000002,G,,False
0,4.06425922094685,3.8004672741088115,8.123120878677456,2.195779778021678,50,50,1,100,60,0.0,0.1,G,,False
0,4.486553807144623,4.179997771020318,8.836630366938278,2.3545538064021367,50,10,5,60,30,0.0,0.30000000000000004,G,,True
0,11.459691933170182,9.960630388667248,24.501178755198406,7.137717045369049,50,50,1,50,0,0.0,0.6000000000000001,G,,False
0,9.62860748899692,8.974435049821523,19.248959349636593,5.261836998134898,50,10,5,10,80,0.0,0.2,G,,True
0,4.308874037755139,4.006248312646093,8.497757050421024,2.2493563452578433,50,10,5,60,20,0.0,0.55,G,,True
0,7.924855281365434,7.273636103537747,15.56923718916455,4.133875351471008,50,10,5,50,80,0.0,0.4,G,,True
0,9.176933015949007,8.33817788589419,18.63928618147866,5.095973674405904,50,50,1,10,60,0.0,0.25,G,,False
0,5.554348975582869,5.275299154494476,10.659482352641849,2.9460348154146305,50,50,1,20,60,0.0,0.1,G,,False
0,12.691988658756763,11.960520750564193,24.875536886345913,6.624432123041994,50,10,5,10,80,0.0,0.65,G,,True
0,8.204937181703372,7.5684162251103615,16.124170001968327,4.33693281495189,50,10,5,10,60,0.0,0.2,G,,True
0,7.224253145376318,6.778477073735907,13.893153903808573,3.7451227686670148,50,10,5,80,70,0.0,0.5,G,,True
0,7.846534445808873,7.326230445230273,15.736687617649311,4.166787301115217,50,10,5,80,80,0.0,0.55,G,,True
0,6.551634526292184,6.0810492386236135,13.12664660054571,3.597918212642433,50,50,1,100,60,0.0,0.30000000000000004,G,,False
0,3.3985256220140365,3.1903004321441557,6.745788678265697,1.7673836923003938,50,10,5,100,0,0.0,0.4,G,,True
0,7.093482387040347,6.317120373406993,14.390848184563414,4.068541963548968,50,50,1,100,30,0.0,0.4,G,,False
0,3.690925428716061,3.432630558388354,7.150722438314189,1.887794551695229,50,50,1,100,80,0.0,0.0,G,,False
0,7.606468409080689,7.276705078736072,14.185224531865837,3.837230254938447,50,10,5,70,80,0.0,0.1,G,,True
0,8.10859460044256,7.555132981930306,15.84513201970577,4.262944210971244,50,10,5,20,60,0.0,0.45,G,,True
0,13.725098608743199,12.454977394004707,28.2854113870524,7.5929065392844,50,50,1,100,80,0.0,0.55,G,,False
0,6.021419800570742,5.614876289856859,11.921865069377949,3.1957506511169886,50,10,5,80,60,0.0,0.15000000000000002,G,,True
0,3.882930183919194,3.6803024574814884,7.585757630042316,2.0627371163705726,50,10,5,60,20,0.0,0.25,G,,True
0,4.2784193577916385,3.989823796924604,8.557529709190424,2.2509088242249398,50,10,5,70,30,0.0,0.15000000000000002,G,,True
0,11.782946896809015,10.713645232757948,24.58367488511537,6.902673623769835,50,50,1,60,50,0.0,0.55,G,,False
0,5.510879483048319,5.077303915987571,11.263654122204494,3.02895830250003,50,10,5,100,50,0.0,0.45,G,,True
0,13.1618230021278,11.816968545542501,28.59817564230936,7.988749808940821,50,50,1,20,40,0.0,0.55,G,,False
0,3.4084341714962747,3.27694341209218,6.608738293114615,1.7499102772741473,50,10,5,70,10,0.0,0.15000000000000002,G,,True
0,5.476650685958747,5.109898421848328,11.589853785356672,3.076904320637999,50,10,5,10,10,0.0,0.45,G,,True
0,6.524918929440679,6.155219698469544,12.627978035892564,3.5532975862820906,50,50,1,30,40,0.0,0.30000000000000004,G,,False
0,4.956188953045628,4.569389064160838,10.086082901305867,2.72759264486528,50,50,1,40,0,0.0,0.30000000000000004,G,,False
0,5.194403267025567,4.772015470105899,10.271354057928685,2.735078513683702,50,10,5,60,40,0.0,0.45,G,,True
0,3.715011291564267,3.458295800094099,7.222205126567026,1.9461472582014905,50,10,5,40,10,0.0,0.30000000000000004,G,,True
0,7.838222978464201,7.548114486599246,15.189432345761787,4.062741988238223,50,10,5,70,80,0.0,0.45,G,,True
0,20.092559168473972,17.986450663856758,44.57747656944359,12.328730109508307,50,50,1,60,50,0.0,0.7000000000000001,G,,False
0,6.284588799291622,5.854120209914711,12.915886344883843,3.437682956648983,50,10,5,100,50,0.0,0.7000000000000001,G,,True
0,3.712929698305069,3.4787566087309685,7.38584740569496,1.998624511365175,50,10,5,30,0,0.0,0.30000000000000004,G,,True
0,2.459799611523701,2.2657291549497387,5.021642305685066,1.3382376001298062,50,50,1,60,20,0.0,0.05,G,,False
0,3.601189567500809,3.4137314416839146,6.996871514505219,1.8409233756593357,50,10,5,100,20,0.0,0.0,G,,True
0,3.958099101810888,3.6994312117539323,7.764823281099135,2.123555454259799,50,10,5,20,0,0.0,0.2,G,,True
0,8.741766052680807,7.712283526986013,19.4581575680701,5.44431653807027,50,50,1,70,10,0.0,0.5,G,,False
0,2.334682639969925,2.1912468883197747,4.53194210346664,1.2378962309243289,50,50,1,70,30,0.0,0.0,G,,False
0,3.5679030575642057,3.3513056064078697,6.887882195365069,1.875539657168806,50,50,1,80,60,0.0,0.05,G,,False
0,5.604283615154498,5.284210162801351,10.89856852384028,2.9661766182120997,50,10,5,80,50,0.0,0.4,G,,True
0,7.500418543563717,7.08829062258539,14.278437880041988,3.75919973040681,50,10,5,30,70,0.0,0.25,G,,True
0,13.39258475210562,12.146664580349594,26.798383463010516,7.462791359967621,50,50,1,30,60,0.0,0.55,G,,False
0,13.88732501874832,12.254608369107245,29.7687643623188,8.082283712842392,50,50,1,80,50,0.0,0.6000000000000001,G,,False
0,5.855953990559745,5.533177912037559,11.461573100656913,3.0380106798371624,50,10,5,30,50,0.0,0.0,G,,True
0,6.235041527991708,5.596612280128291,12.835442916317712,3.5835002387576695,50,50,1,40,40,0.0,0.30000000000000004,G,,False
0,9.746628369543025,8.874416178510756,20.258622678456415,5.4935593880484825,50,50,1,10,20,0.0,0.45,G,,False
0,4.930685007728587,4.719185839336845,9.641000537598476,2.5780573444722448,50,10,5,100,40,0.0,0.45,G,,True
0,13.857670728893703,12.603989547927846,28.503484673381884,7.810315113177946,50,50,1,100,50,0.0,0.6000000000000001,G,,False
0,4.247034590094558,3.982225937873089,8.448534489445374,2.2683598414448465,50,10,5,30,20,0.0,0.35000000000000003,G,,True
0,4.1108627689692945,3.666304849042639,8.591101323307939,2.3270023646764093,50,10,5,100,0,0.0,0.75,G,,True
0,6.6441540596017274,6.253425493387148,12.936436081236824,3.4740175756565175,50,10,5,30,60,0.0,0.1,G,,True
